Time,Show,Episode,Youtube Video ID
12:00am,A Child Called Jesus (1988) (Part 1 of 2),,
12:30am,,,
1:00am,,,
1:30am,,,
2:00am,Home & Away,,
2:30am,Doctor Who,,
3:00am,,,
3:30am,,,
4:00am,,,
4:30am,,,
5:00am,,,
5:30am,,,
6:00am,The Ghosts of Motley Hall,Phantomime,
6:30am,,,
7:00am,He-Man & She-Ra: A Christmas Special (1985),,
7:30am,,,
8:00am,Follow That Sleigh (1990),,
8:30am,Story of the Christmas Toys as told by Mel Torme (1990),,
9:00am,Shining Time Station: 'Tis a Gift (1980),,
9:30am,,,
10:00am,Lamb Chop's Play-Along!,,
10:30am,Christopher The Christmas Tree (1993),,
11:00am,The Last Unicorn (1982),,
11:30am,,,
12:00pm,,,
12:30pm,,,
1:00pm,The Littlest Hobo,Music Box,
1:30pm,Aladdin and the Magic Lamp (1982),,
2:00pm,,,
2:30pm,,,
3:00pm,Einstein Tonight (1988),,
3:30pm,,,
4:00pm,Super Dave Osborne,,
4:30pm,Dennis The Menace,The Fifteen-Foot Christmas Tree,
5:00pm,The Hit List With Tarzan Dan,Christmas Special,
5:30pm,,,
6:00pm,Christopher The Christmas Tree (1993),,
6:30pm,The Christmas Tree,,
7:00pm,,,
7:30pm,Shields and Yarnell: A Christmas Fantasy,,
8:00pm,,,
8:30pm,A Child Called Jesus (1988) - Part 2 of 2,,
9:00pm,,,
9:30pm,,,
10:00pm,,,
10:30pm,Maniac Mansion,Good Cheer on Ya,
11:00pm,YTV News,Christmas Special,
11:30pm,Festival of Christmas Carols,,
