Time,Show,Episode,Youtube Video ID
12:00am,Spider-Man: The New Animated Series,Heroes & Villains,
12:29am,Samurai Jack,XXII: Jack vs. the Five Hunters,
12:59am,InuYasha,Sesshomaru Wields Tokijin,
1:31am,Juromaru and Kageromaru,,
2:02am,Microsoft's .net Show,Episode 53,
2:30am,,,
3:02am,System Crash,Love is in the... Where?,
3:31am,Dragon Ball,The Holy Land of Korin,
3:58am,Dragon Ball GT,Leave Things to Pan!,
4:28am,Uh Oh!,Episode 230,
4:59am,Girlfstuff/Boystuff,Flu Manchu / The Art of You,
5:28am,He-Man and the Masters of the Universe,To Walk with Dragons,
6:00am,Uh Oh!,Episode 231,
6:30am,Monster By Mistake,Thin Ice,
7:00am,Beasties,Gorilla Warfare,
7:30am,Medabots,Rough On a Hot Tin Cat,
8:00am,Yu Gi-Oh!,"Merger of the Big Five, Part 3",
8:30am,Transformers: Armada,Departure,
9:00am,Jackie Chan Adventures,The J-Tots,
9:30am,Knights of the Zodiac,Phoenix the Firebird,
10:00am,Teen Titans,Final Exam,
10:30am,X-Men: Evolution,Under Lock and Key,
11:00am,Justice League,"A Better World, Part 1",
11:30am,He-Man and the Masters of the Universe,Out of Past,
12:00pm,Pokémon: Advanced,A Ruin With a View,
12:30pm,Digimon Frontier,Phantasmagoric Skakkakumon,
1:00pm,Video & Arcade Top 10,Episode 15,
1:30pm,Zixx: Level One,Stuck on You,
2:00pm,Zoids: New Century,Layon Returns: Anti-Gravity Catastrophe,
2:30pm,Beasties,Gorilla Warfare,
3:00pm,The Boy,Fish N Chips,
3:30pm,Astro Boy,Power Up!,
4:00pm,An American Tail: Fievel Goes West (1991),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
5:38pm,Jacob Two Two!,Jacob Two Two & The Scholars for Dollars,
6:00pm,Zixx: Level One,Stuck on You,
6:30pm,Freaky Stories,Boys and Ghouls Together,
7:00pm,Martin Mystery,Curse of the Deep,
7:30pm,Spider-Man: The New Animated Series,Heroes and Villains,
8:00pm,Getting There (2002),,
8:30pm,,,
9:00pm,,,
9:30pm,,,
10:00pm,YTV's Hit List,Episode 27,
10:30pm,,,
11:00pm,Breaker High,Worth Their Waste,
11:30pm,Ready or Not,Glamour Girl,
