Time,Show,Episode,Image
12:00am,Spider-Man: The New Animated Series,Sword of Shikata,""
12:30am,Samurai Jack,Episode XXIX: Couple on a Train,""
1:00am,InuYasha,Showdown! Inuyasha vs. Sesshomaru!,""
1:30am,The Toad Who Would Be Prince,""
2:00am,Transformers: Armada,"Past, Part 1",""
2:30am,Knights of the Zodiac,Theft of the Gold Cloth,""
3:00am,System Crash,With Friends Like These,""
3:30am,Dragon Ball,Krillin's Trial,""
4:00am,Dragon Ball GT,"Imecka, A Planet of Super-Calculating Merchants!",""
4:30am,Uh Oh!,Episode 225,""
5:00am,Pokémon,All Fired Up,""
5:30am,He-Man and the Masters of the Universe,"Rise of the Snake Men, Part 2",""
6:00am,Uh Oh!,Episode 226,""
6:30am,Monster by Mistake,Back In Time,""
7:00am,Pokémon: Master Quest,Corsola Caper,""
7:30am,Medabots,Delivery Boy,""
8:00am,Yu Gi-Oh!,Light at the End of the Tunnel,""
8:30am,Transformers: Armada,"Past, Part 1",""
9:00am,Jackie Chan Adventures,The Demon Behind,""
9:30am,Knights of the Zodiac,Theft of the Gold Cloth,""
10:00am,Teen Titans,Forces of Nature,""
10:30am,X-Men: Evolution,Fun and Games,""
11:00am,Justice League,"Tabula Rasa, Part 2",""
11:30am,He-Man and the Masters of the Universe,Out Of Past,""
12:00pm,Pokémon: Master Quest,Corsola Caper,""
12:30pm,Digimon Frontier,Building a Better Burgermon,""
1:00pm,Video & Arcade Top 10,Episode 5,""
1:30pm,Zoids: New Century,High Speed Battle: Zero Jager,""
2:00pm,Power Stone,Red Moon,""
2:30pm,Cubix,The Doctor's Office,""
3:00pm,Rocket Power,Home Sweet Home / Tangled,""
3:30pm,The Powerpuff Girls,The Headsucker's Moxy / Equal Fights,""
4:00pm,All Dogs Go to Heaven 2 (1996),""
4:30pm
5:00pm
5:30pm
6:00pm,Moville Mysteries,Pet Shop of No Return,""
6:30pm,Freaky Stories,Episode 15,""
7:00pm,Martin Mystery,Creeping Slime,""
7:30pm,Spider-Man: The New Animated Series,Sword of Shikata,""
8:00pm,Beethoven (1992),""
8:30pm
9:00pm
9:30pm
10:00pm,YTV's Hit List,Episode 17,""
10:30pm
11:00pm,Breaker High,Squall's Well That Ends Well,""
11:30pm,Ready or Not,Flunky,""
