Time,Show,Episode,Youtube Video ID
12:00am,Spider-Man: The New Animated Series,When Sparks Fly,
12:30am,Samurai Jack,Jack and the Labyrinth,
1:00am,InuYasha,Trapped in a Duel to the Death!,
1:30am,The Deadly Trap of Kagura the Wind Sorceress!,,
2:00am,Microsoft.net Show,Episode 66,
2:30am,,,
3:00am,System Crash,Sleazy Does It,
3:30am,Dragon Ball,Bulma's House in West City!,
4:00am,Dragon Ball GT,The Luud Strategy: The Rhythm is Perfect,
4:30am,Uh Oh!,Episode 208,
5:00am,Pokémon,Whacky Watcher,
5:30am,He-Man and the Masters of the Universe,History,
6:00am,Uh Oh!,Episode 209,
6:30am,Monster by Mistake,Monster Mayhem,
7:00am,Beasties,Fallen Comrades,
7:30am,Medabots,The Medabot Straight Line Marathon,
8:00am,Yu Gi-Oh!,Noah's Secret,
8:30am,Transformers: Armada,Threaten,
9:00am,Jackie Chan Adventures,Black Magic,
9:30am,Knights of the Zodiac,Battle on the Island of Spirits,
10:00am,Teen Titans,"Apprentice, Part 1",
10:30am,X-Men: Evolution,X-Treme Measures,
11:00am,Justice League,"Maid of Honour, Part 2",
11:30am,He-Man and the Masters of the Universe,Awaken The Serpent,
12:00pm,Pokémon: Master Quest,Gotta Catch Ya Later,
12:30pm,Digimon Frontier,Zoe's Unbeelievable Adventure,
1:00pm,Video & Arcade Top 10,Episode 12,
1:30pm,Zixx: Level One,The Key Ring,
2:00pm,Zoids: New Century,Zero Is Stolen,
2:30pm,Beasties,Fallen Comrades,
3:00pm,The Boy,Hide 'N Go Boy,
3:30pm,Astro Boy,Atlas,
4:00pm,As Told By Ginger,Foutleys on Ice,
4:30pm,,,
5:00pm,,,
5:30pm,Girlstuff/Boystuff,Good Morning Rover / The Incredible Geeks,
6:00pm,Zixx: Level One,The Key Ring,
6:30pm,Freaky Stories,Episode 21,
7:00pm,Martin Mystery,Terror From The Sky,
7:30pm,Spider-Man: The New Animated Series,When Sparks Fly,
8:00pm,Girls In Love,Getting Lippy,
8:30pm,How To Look Eighteen,,
9:00pm,Sixteen Candles (1984),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
11:00pm,YTV's Hit List,Episode 24,
11:30pm,,,
