Time,Show,Episode,Image
12:00am,Justice League,"Only a Dream, Part 2",""
12:30am,Superfriends,Lex Luthor Strikes Back,""
1:00am,Teen Titans,Nevermore,""
1:30am,He-Man and the Masters of the Universe,Second Skin,""
2:00am,X-Men: Evolution,The Stuff of Heroes,""
2:30am,Heavy Gear: The Animated Series,Under Orem,""
3:00am,Knights of the Zodiac,Defeat of The Phantom Demon,""
3:30am,Thunderbirds,"Sun Probe, Part 1",""
4:00am,Jackie Chan Adventures,Half A Mask Of Kung Fu,""
4:30am,Uh Oh!,Episode 94,""
5:00am,Medabots,Truth About Charlie,""
5:30am,Beyblade,When Friends Become Foes,""
6:00am,Uh Oh!,Episode 95,""
6:30am,Seven Little Monsters,"Doctor, Doctor",""
7:00am,Dexter's Laboratory,Dexter's Little Dilemma/Faux Chapeau/D2,""
7:30am,The New Woody Woodpecker Show,Episode 53,""
8:00am,Stuart Little,Adventures in House,""
8:30am,ChalkZone,Pop Goes the Balloon / Snap Builds His Dream House / Fireplug Ballet / There You Are (Song),""
9:00am,Hey Arnold!,Tutoring Torvald / Gerald Comes,""
9:30am,"The Adventures of Jimmy Neutron, Boy Genius",Beach Party Mummy,""
10:00am,SpongeBob SquarePants,Pizza Delivery / Pineapple Sweet Pineapple,""
10:30am,The Fairly OddParents,Beddy Bye / Grass Is Green,""
11:00am,All Grown Up,Truth or Consequences,""
11:30am,Jacob Two-Two,Jacob Two Two and the Unclickable Cowlick,""
12:00pm,Yvon of the Yukon,Gnaws,""
12:30pm,Girlstuff/Boystuff,Stuff-A-Palooza / Video Return,""
1:00pm,Martin Mystery,Terror From the Sky,""
1:30pm,Sitting Ducks,Fred's Secret / Aldo's Uncle Artie,""
2:00pm,Moville Mysteries,How Green Was My Lunch Meat,""
2:30pm,Freaky Stories,Gigabyte This,""
3:00pm,Mystery Hunters,Prison Inn / host Seeing Dogs,""
3:30pm,Timeblazers,"Planes, Trains & Stage",""
4:00pm,Lassie (1994),""
4:30pm
5:00pm
5:30pm
6:00pm,Jacob Two-Two,Jacob Two Two and the Unclickable Cowlick,""
6:30pm,Mental Block,Crime & Punishent,""
7:00pm,YTV's Hit List,"Season 13, Episode 20",""
7:30pm
8:00pm,Girlstuff/Boystuff,Stuff-A-Palooza / Video Return,""
8:30pm,Girlz TV,Episode 35,""
9:00pm,Road Scholars,Italy / Switzerland,""
9:30pm,Mystery Hunters,King Tut Curse,""
10:00pm,Timeblazers,Get Ready To Rumble!,""
10:30pm,2030 CE,Where's Robby?,""
11:00pm,Breaker High,Tamira Has Two Faces,""
11:30pm,Ready or Not,Under One Roof,""
