Time,Show,Episode,Youtube Video ID
12:00am,Justice League,"Eclipsed, Part 2",
12:30am,Superfriends,Voodoo Vampire/Invasion of the Gleeks/Mxyzptlk Strikes Again,
1:00am,Teen Titans,Forces of Nature,
1:30am,He-Man and the Masters of the Universe,The Price of Deceit,
2:00am,Daylight Savings Time,,
2:30am,,,
3:00am,Knights of the Zodiac,Fight On! Rise of Athena,
3:30am,Thunderbirds,"Move and You're Dead, Part 2",
4:00am,Off-Air,,
4:30am,,,
5:00am,,,
5:30am,,,
6:00am,Uh Oh!,Episode 107,
6:30am,Seven Little Monsters,Are You my Family,
7:00am,Dexter's Laboratory,Beau Tie/Remember Me?/Over-Labbing,
7:30am,The New Woody Woodpecker Show,Episode 24,
8:00am,Stuart Little,A Little Vacations,
8:30am,Chalkzone,The Wiggies / Rapunzel / Hair to Stay / Coming to Life (Song),
9:00am,Hey Arnold!,Coach Wittenburg / Science Fair,
9:30am,"The Adventures of Jimmy Neutron, Boy Genius",Make Room for Daddy-O,
10:00am,SpongeBob SquarePants,Spongebob Meets the Strangler,
10:30am,The Fairly OddParents,Spaced Out / Switch Glitch,
11:00am,All Grown Up!,Brother Can You Spare The Time,
11:30am,Jacob Two Two,Jacob Two Two & The Conniving Caterer,
12:00pm,Yvon of the Yukon,Trouble With Mammoths,
12:30pm,Girlstuff/Boystuff,Stuff-A-Palooza / Video Return,
1:00pm,Martin Mystery,Curse of the Deep,
1:30pm,The Boy,Batteries Not Included,
2:00pm,Moville Mysteries,Follow That Mo,
2:30pm,Freaky Stories,Take My Job and Love it,
3:00pm,Mystery Hunters,Dragons / Sewer Gators,
3:30pm,Timeblazers,A Feast Fit For a King,
4:04pm,Casper Meets Wendy (1998),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Jacob Two-Two,Jacob Two Two & The Conniving Catere,
6:30pm,Fries With That,Coach Pattie,
7:00pm,YTV's Hit List,Episode 31,
7:30pm,,,
8:00pm,Girlstuff/Boystuff,Stuff-A-Palooza / Video Return,
8:30pm,Mental Block,My Cheating Heart,
9:00pm,Girlz TV,Episode 45 (Hilary Duff),
9:30pm,Mystery Hunters,Dragons / Sewer Gators,
10:00pm,Timeblazers,A Feast Fit For a King,
10:30pm,2030 CE,Batteries Not Included,
11:00pm,Breaker High,Chile Dog,
11:30pm,Ready or Not,Break Up,
