Time,Show,Episode
12:00am,Justice League,"Hearts & Minds, Part 2"
12:30am,Superfriends,Episode 25
1:00am,Teen Titans,Car Trouble
1:30am,He-Man and the Masters of the Universe,To Walk With Dragons
2:00am,X-Men: Evolution,Self-Possessed
2:30am,Heavy Gear: The Animated Series,The Spider's Web
3:00am,Knights of the Zodiac,A Fight on the Ice Field
3:30am,Thunderbirds,"Vault of Death, Part 2"
4:00am,Jackie Chan Adventures,J2: Rise Of The Dragons
4:30am,Uh Oh!,Episode 224
5:00am,Medabots,Erika To The Rescue
5:30am,Beyblade,Ghost In The Machine
6:00am,Uh Oh!,Episode 225
6:30am,Seven Little Monsters,Episode 14
7:00am,Dexter's Laboratory,Voice Over/Blonde Leading the Blonde/Comic Stripper
7:30am,The New Woody Woodpecker Show,Episode 20
8:00am,Stuart Little,"He Said, She Said"
8:30am,Chalkzone,The Smooch / Power Play / All the Way to the Top (Song)
9:00am,Hey Arnold!,Magic Show / 24 Hours to Live
9:30am,"The Adventures of Jimmy Neutron, Boy Genius",Maximum Hugh / Aaughh!
10:00am,SpongeBob SquarePants,Born Again Krabs / Safety Freak
10:30am,The Fairly OddParents,Pipe Down / The Big Scoop
11:00am,All Grown Up!,Coup Deville
11:30am,Jacob Two Two,Jacob Two Two and the Mouldy Menace
12:00pm,Yvon of the Yukon,Chariots of Ice
12:30pm,Girlstuff/Boystuff,Discount Fever / Citizen Cane
1:00pm,Martin Mystery,Attack of the Sandman
1:30pm,The Boy,Jack Flash
2:00pm,Moville Mysteries,The Creep Next Door
2:30pm,Freaky Stories,One In A Million
3:00pm,Mystery Hunters,Nasca Lines / Trophy Heads
3:30pm,Timeblazers,The Great Stinks
4:04pm,Sabrina Goes To Rome (1998),
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,Jacob Two-Two,Jacob Two Two and the Mouldy Menace
6:30pm,Mental Block,Greenfield Park Idol
7:00pm,YTV's Hit List,Episode 27
7:30pm,,
8:00pm,Trading Spaces: Boys vs. Girls,Matt Vs. Haley
8:30pm,Justin Vs. Megan,
9:00pm,Girlz TV,Episode 41
9:30pm,Mystery Hunters,Bermuda Triangle / Cave
10:00pm,Timeblazers,The Great Stinks
10:30pm,2030 CE,Faint Hope Clause
11:00pm,Breaker High,Don't Go Breakin'
11:30pm,Ready or Not,Where Do I Belong?
