Time,Show,Episode
12:00am,Benny & Joon (1993),
12:30am,,
1:00am,,
1:30am,,
2:00am,Superfriends,The Wrath of Brainiac/Reflections in Crime
2:30am,No Honor Among Thieves / Mr. Mxyzptlk and the Magic Lamp,
3:00am,The Case of the Shrinking Super Friends / The Mask of Mystery,
3:30am,Thunderbirds,"30 Mins after Noon, Part 1"
4:00am,"30 Mins after Noon, Part 2",
4:30am,Uh Oh!,Episode 59
5:00am,Medabots,"For Better, For Worse, Part 2"
5:30am,Beyblade,Kai's Royal Flush
6:00am,Uh Oh!,Episode 60
6:30am,Seven Little Monsters,All's Quiet On...
7:00am,Just Jamie,Boy Crazy / Life a Scary Movie
7:30am,The Boy,Bug-Hunter
8:00am,Stuart Little,A Little Bit of COuntry
8:30am,ChalkZone,The Heist / Battle of the Hands / Chocolate Brunch / Oh My My (Song)
9:00am,Hey Arnold!,Save the Tree / New Teacher
9:30am,"The Adventures of Jimmy Neutron, Boy Genius",Love Potion 9.368
10:00am,Spongebob Squarepants,Pressure / Smoking Peanut
10:30am,The Fairly OddParents,Tim Visible / Ol Black Magic
11:00am,All Grown Up,Truth or Consequences
11:30am,Jacob Two Two!,Jacob Two Two & The Mystery of Malty Mcguffie
12:00pm,Yvon of the Yukon,I Thaw Your Butt
12:30pm,Girlstuff/Boystuff,Skaterchick / Blind Date
1:00pm,Monster By Mistake,Warren's Nightmare
1:30pm,The Boy,Hold That Thought
2:00pm,Martin Mystery,Return of the Beasts
2:30pm,Moville Mysteries,The Day Rico Became Smart
3:00pm,Mystery Hunters,Loch Ness / Whooper
3:30pm,My Brand New Life,Inuit Game
4:00pm,All Dogs Go to Heaven 2 (1996),
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,Jacob Two-Two,Jacob Two-Two and the Unlickable Cowlick
6:30pm,Fries With That,The Cold Shoulder
7:00pm,YTV's Hit List,Episode 28
7:30pm,,
8:00pm,Mental Block,The Rules
8:30pm,Girlz TV,Episode 60
9:00pm,Mystery Hunters,Ambrose Small / Missing Princess
9:30pm,Timeblazers,Off With His Head!
10:00pm,Road Scholars,Australia
10:30pm,2030 CE,"Plan ""B"""
11:00pm,Breaker High,"He Shoots, He Scores"
11:30pm,Ready or Not,Warts and All
