Time,Show,Episode,Youtube Video ID
12:00am,Lean on Me (1989),,
12:30am,,,
1:00am,,,
1:30am,,,
2:00am,,,
2:30am,Superfriends,Batman: Dead or Alive,
3:00am,Teen Titans,Only Human,
3:30am,X-Men: Evolution,Fun and Games,
4:00am,Xiaolin Showdown,Like a Rock,
4:30am,Jackie Chan Adventures,Attack of The J-Clones,
5:00am,Duel Masters,The One Where Shobu Duels Hakuoh,
5:30am,Code Lyoko,Seeing Is Believing,
6:00am,Seven Little Monsters,Fair Play,
6:30am,Monster by Mistake,Watch the Birdie,
7:00am,Mona the Vampire,Moll Troll / Magician,
7:30am,Winx Club,More Than a High School,
8:00am,Detention,What Did You Seance?,
8:30am,Chalkzone,Draw and Let Draw / The Towering Wilter / Snapsheebah / Flashlight (Song),
9:00am,My Life as a Teenage Robot,Ear No Evil / UFO,
9:30am,"The Adventures of Jimmy Neutron, Boy Genius",Brobot / Big Pinch,
10:00am,Spongebob Squarepants,Bubblestand / Ripped Pants,
10:30am,The Fairly Oddparents,Shelf Life,
11:00am,All Grown Up,Saving Cynthia,
11:30am,Jacob Two Two!,Jacob Two Two & Renee's Rival,
12:00pm,Yvon of the Yukon,Time Twerp,
12:30pm,Martin Mystery,Terror From the Sky,
1:00pm,Monster By Mistake,"Reduce, Reuse, Recycle...Run",
1:30pm,Winx Club,More Than a High School,
2:00pm,Girlstuff/Boystuff,Tickets Please / Face Powder Blues,
2:30pm,Stuart Little,"He Said, She Said",
3:00pm,Charlie Brown,"He's Your Dog, Charlie Brown",
3:30pm,The Cramp Twins,Chameleon Chaos / Weedkiller,
4:00pm,The Baby-Sitters Club (1995),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Drake & Josh,Believe Me Brother,
6:30pm,15/Love,The Princess & The Clown,
7:00pm,What I Like About You,The Hospital,
7:30pm,Girlz TV,Episode 59,
8:00pm,Gilmore Girls,Loralei's First Day at Chilton,
8:30pm,,,
9:00pm,YTV's Hit List,Episode 2,
9:30pm,,,
10:00pm,15/Love,The Princess & The Clown,
10:30pm,Radio Active,Ethan live,
11:00pm,Fries With That?,The Cold Shoulder,
11:30pm,Ready or Not,Black & White,
