Time,Show,Episode,Youtube Video ID
12:00am,Justice League Unlimited,Initiation,
12:30am,Gundam Seed,Flay's Decision,
1:00am,InuYasha,Giant Ogre of the Forbidden Tower,
1:30am,Witch Hunter Robin,Precious Illusions,
2:00am,ReBoot,Painted Windows,
2:30am,Beasties,Victory,
3:00am,SD Gundam Force,Mystery Of Lacroa: Part 2,
3:30am,Dragon Ball GT,Baby Transforms!,
4:00am,Dragon Ball Z,Mind Trap,
4:30am,Transformers Energon,Crash Course,
5:00am,Hamtaro,Ham-Ham Gang At The Aquarium,
5:30am,Beyblade,It's A Battle Royale,
6:00am,Seven Little Monsters,Spooky,
6:30am,Monster by Mistake,Pizza Day,
7:00am,Transformers Energon,Omega Supreme,
7:30am,SD Gundam Force,The Mystery Of Lacroa: Part 2,
8:00am,Yu-Gi-Oh!: Waking the Dragons,The Creator Returns,
8:30am,Beyblade: G-Revolution,Pros And Ex-Cons,
9:00am,Jackie Chan Adventures,Black & White & Chi All Over,
9:30am,Xiaolin Showdown,Big As Texas,
10:00am,Danny Phantom,Teacher Of The Year,
10:30am,The Powerpuff Girls,Roughing It Up / What's the Big Idea,
11:00am,Teen Titans,"Aftershock, Part 1",
11:30am,X-Men: Evolution,"Ascension, Part 2",
12:00pm,Pokemon: Advanced Challenge,Pros and Con Artists,
12:30pm,Yu-Gi-Oh!: Waking the Dragons,The Creator Returns,
1:00pm,Video & Arcade Top 10,Episode 51,
1:30pm,Spy Academy,Operation: Double Not!!,
2:00pm,Beyblade: G-Revolution,Pros And Ex-Cons,
2:30pm,Duel Masters,I'll Be A Monkey's Brother,
3:00pm,Transformers Energon,Farewell Inferno,
3:30pm,Code Lyoko,Girl Of My Dreams,
4:00pm,Casper's Haunted Christmas (2000),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Popeye's Voyage: The Quest for Pappy (2004),,
6:30pm,,,
7:00pm,Mystery Hunters,Sliders / Timeslip,
7:30pm,Dark Oracle,Recruitment,
8:00pm,Home Alone (1990),,
8:30pm,,,
9:00pm,,,
9:30pm,,,
10:00pm,YTV's Hit List,HIT011,
10:30pm,,,
11:00pm,Spy Academy,Operation Double Not!!,
11:30pm,Dark Oracle,Recruitment,
