Time,Show,Episode
12:00am,Spider-Man: The New Animated Series,Law of the Jungle
12:30am,Samurai Jack,Jack & Smackback
1:00am,InuYasha,Kohaku's Lost Memory
1:30am,That Unforgettable Face!,
2:00am,Microsoft.net Show,Episode 55
2:30am,,
3:00am,System Crash,Love & Romance
3:30am,Dragon Ball,The Last Dragon Ball
4:00am,Dragon Ball GT,"Lock, The Mighty Mutant Takes to the Field!"
4:30am,Uh Oh!,Episode 98
5:00am,Girlstuff/Boystuff,Cha Ching / Slam
5:30am,He-Man and the Masters of the Universe,"Rise of the Snake Men, Part 1"
6:00am,Uh Oh!,Episode 99
6:30am,Monster by Mistake,Special Talent
7:00am,Beasties,Victory
7:30am,Medabots,Poor Miss Nae
8:00am,Yu Gi-Oh!,"Brothers in Arms, Part 2"
8:30am,Transformers: Armada,Puppet
9:00am,Jackie Chan Adventures,Ninja Twilight
9:30am,Knights of the Zodiac,"Fly, Pegasus, Fly!"
10:00am,Teen Titans,Divide & Conquer
10:30am,X-Men: Evolution,X23
11:00am,Justice League,"Eclipsed, Part 1"
11:30am,He-Man and the Masters of the Universe,"Rise of the Snake Men, Part 2"
12:00pm,Pokémon: Advanced,You Never Can Taillow
12:30pm,Digimon Frontier,Working on the Train Gang
1:00pm,Video & Arcade Top 10,Episode 17
1:30pm,Zixx: Level One,Losing Griff
2:00pm,Zoids: New Century,Warriors on Vacation
2:30pm,Beasties,Victory
3:00pm,The Boy,Bad Boy
3:30pm,Astro Boy,Into Thin Air
4:00pm,Time Kid (2002),
4:30pm,,
5:00pm,,
5:30pm,,
5:32pm,Jacob Two Two!,Jacob Two Two & The Notorious Knit Napper
6:00pm,Zixx: Level One,Losing Griff
6:30pm,Freaky Stories,Take My Job And Love It
7:00pm,Martin Mystery,Mystery of the Vanishing
7:30pm,Spider-Man,Law of the Jungle
8:00pm,Passport to Paris (1999),
8:30pm,,
9:00pm,,
9:30pm,,
10:00pm,YTV's Hit List,#29
10:30pm,,
11:00pm,Breaker High,Lord of the Butterflies
11:30pm,Ready or Not,Poor Little Rich Girl
