Time,Show,Episode,Youtube Video ID
12:00am,Problem Child (1990),,
12:30am,,,
1:00am,,,
1:30am,,,
2:00am,Superfriends,Voodoo Vampire / Invasion Of The Gleeks / Myxzpltk,
2:30am,Man In The Moon / Circus Of Horrors / Around,,
3:00am,Teen Titans,Betrayal,
3:30am,X-Men: Evolution,Ghost Of A Chance,
4:00am,Xiaolin Showdown,Night Of The Sapphire Dragon,
4:30am,Jackie Chan Adventures,Relics Of Demons Past,
5:00am,Duel Masters,"Toru Toru Toru, Part 1",
5:30am,Code Lyoko,Seeing Is Believing,
6:00am,Seven Little Monsters,Telling / Voyage,
6:30am,Monster by Mistake,Gargool's Pet,
7:00am,SpongeBob SquarePants,Chocolate With Nuts / Superfriends,
7:30am,Help Wanted/Reef Blowers/Tea At The Treedome,,
8:00am,Culture Shock / F.U.N,,
8:30am,Pizza Delivery / Home Sweet Pineapple,,
9:00am,Bubble Stand / Ripped Pants,,
9:30am,Spongebob BC,,
10:00am,Krabby Land / The Camping Episode,,
10:30am,Secret Box / Band Geeks,,
11:00am,The Sponge Who Could Fly,,
11:30am,Litter Bug / Pranks Alot,,
12:00pm,Yvon of the Yukon,Ducharme That Rocks The Cradle,
12:30pm,Martin Mystery,Movie Monster Mayhem,
1:00pm,Monster by Mistake,Sasquashed,
1:30pm,Winx Club,More Than A High School,
2:00pm,GirlStuff/BoyStuff,Truth Or Dare/Multiplex,
2:30pm,Stuart Little,No Job Is Too Little,
3:00pm,Charlie Brown,"Snoopy's Getting Married, Charlie Brown",
3:30pm,The Cramp Twins,Fashion Passion / Small Wonder,
4:00pm,Richie Rich (1994),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Drake & Josh,The Movie Job,
6:30pm,15/Love,30/Love,
7:00pm,What I Like About You,The Anti-Prom,
7:30pm,Girlz TV,Episode 67,
8:00pm,Gilmore Girls,Rory's Dance,
8:30pm,,,
9:00pm,YTV's Hit List,HIT010,
9:30pm,,,
10:00pm,15/Love,30/Love,
10:30pm,Radio Active,Disc-Junkey,
11:00pm,Fries with That?,Mobyn & Myan,
11:30pm,Ready or Not,Heroes,
