Time,Show,Episode,Youtube Video ID
12:00am,Thunderbirds,"Danger at Ocean Deep, Part 1",
12:30am,"Danger at Ocean Deep, Part 2",,
1:00am,"Duchess Assignment, Part 1",,
1:30am,"Duchess Assignment, Part 2",,
2:00am,"Attack of the Alligators, Part 1",,
2:30am,"Attack of the Alligators, Part 2",,
3:00am,"The Cham-Cham, Part 1",,
3:30am,"The Cham-Cham, Part 2",,
4:00am,"Security Hazard, Part 1",,
4:30am,"Security Hazard, Part 2",,
5:00am,"Atlantic Inferno, Part 1",,
5:30am,"Atlantic Inferno, Part 2",,
6:00am,Uh Oh!,Episode 97,
6:30am,Seven Little Monsters,Entertaining Orville,
7:00am,Yu-Gi-Oh!,"Battle for the Bronze, Part 1",
7:30am,"Battle for the Bronze, Part 2",,
8:00am,"Battle for the Bronze, Part 3",,
8:30am,"The Final Face-Off, Part 1",,
9:00am,"The Final Face-Off, Part 2",,
9:30am,"The Final Face-Off, Part 3",,
10:00am,"The Final Face-Off, Part 4",,
10:30am,"The Final Face-Off, Part 5",,
11:00am,One For the Road,,
11:30am,Looking Back & Moving Ahead,,
12:00pm,Pokémon: Advanced,Just One of the Geysers,
12:30pm,Digimon: Digital Monsters,End of the Line,
1:00pm,Video & Arcade Top Ten,Episode 36,
1:30pm,Zixx: Level One,In For a Penny,
2:00pm,Knights of the Zodiac,Burn! Meteor Punch,
2:30pm,Beasties,Bad Spark,
3:00pm,The Boy,Three Card Monty,
3:30pm,Astro Boy,Rocketball,
4:00pm,Digimon: The Movie (2000),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Zixx: Level One,Parched,
6:30pm,Freaky Stories,Episode 23,
7:00pm,Yvon of the Yukon,Beautiful Day at the Beach,
7:30pm,Fries with That,The Campaign,
8:00pm,Mystery Hunters,Cyronics / Ice Mummies,
8:30pm,Girlz TV,Episode 62,
9:00pm,Lucas (1986),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
11:00pm,YTV's Hit List,Episode 23,
11:30pm,,,
