Time,Show,Episode,Youtube Video ID
12:00am,Spider-Man: The New Animated Series,Spider-Man Dis-abled,
12:30am,Justice League,"The Enemy Below, Part 1",
1:00am,Inuyasha,Naraku's Insidious Plot,
1:30am,Secret of the Jewel of 4 Souls,,
2:00am,Transformers: Energon,Go for Unicron!,
2:30am,Zixx: Level One,The Key Ring,
3:00am,System Crash,All's Well That Trends,
3:30am,Dragon Ball,Wish to the Eternal Dragon,
4:00am,Dragon Ball GT,Mega Cannon Sigma Destroyed,
4:30am,Uh Oh!,Episode 57,
5:00am,Girlstuff/Boystuff,Lip Gloss Queen / Breaking Up,
5:30am,He-Man and the Masters of the Universe,Lessons,
6:00am,Uh Oh!,Episode 58,
6:30am,Monster By Mistake,Special Talent,
7:00am,Beasties,"Coming of the Fuzors, Part 2",
7:30am,Medabots,"For Better, For Worse, Part 2",
8:00am,Yu-Gi-Oh!,The Wrath of Rebecca,
8:30am,The Powerpuff Girls,A Documentary / Girls Gone Mild,
9:00am,Silent Treatment / Sweet 'n' Sour,,
9:30am,Jackie Chan Adventures,Tough Break,
10:00am,Teen Titans,Switched,
10:30am,X-Men: Evolution,"Bada Bing, Bada Boom",
11:00am,Justice League,"Paradise Lost, Part 1",
11:30am,"Paradise Lost, Part 2",,
12:00pm,Pokémon: Advanced,Turning Over a Nuzleaf,
12:30pm,Digimon Frontier,When Knights Fall...,
1:00pm,Video and Arcade Top 10,Episode 33,
1:30pm,Zixx: Level One,Revenge is Sweet,
2:00pm,Knights of the Zodiac,Dragon Defends His Master,
2:30pm,Beasties,"Coming Of The Fuzors, Part 2",
3:00pm,The Boy,Hold That Thought,
3:30pm,Astro Boy,Robot Boy,
4:00pm,Pokémon 3: The Movie (2000),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Zixx: Level One,Boss Monster,
6:30pm,Freaky Stories,Episode 20,
7:00pm,Yvon of the Yukon,Beach Blanket Bozos,
7:30pm,Fries With That?,Mobyn & Myan,
8:00pm,Mystery Hunters,Ogopogo / Mummy,
8:30pm,Girlz TV,Episode 59,
9:00pm,Benny & Joon (1993),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
11:00pm,YTV's Hit List,Episode 27,
11:30pm,,,
