Time,Show,Episode,Youtube Video ID
12:00am,Spider-Man: The New Animated Series,Tight Squeeze,
12:30am,Samurai Jack,Jack Under the Sea,
1:00am,Inuyasha,Cursed Ink of Hell-Painter,
1:30am,Naraku & Sesshomaru Join Forces,,
2:00am,Zixx: Level One,Phunkee Zee,
2:30am,Transformers: Energon,Crisis in Jungle City,
3:00am,System Crash,Slack-Tose Intolerant,
3:30am,Dragon Ball,Facing the Dodon Wave,
4:00am,Dragon Ball GT,The Luud Strategy,
4:30am,Uh Oh!,Episode 116,
5:00am,Girlstuff/Boystuff,Skaterchick / Blind Date,
5:30am,He-Man and the Masters of the Universe,"The Beginning, Part 3",
6:00am,Uh Oh!,Episode 117,
6:30am,Monster by Mistake,Haunted House,
7:00am,Beasties,"Other Voices, Part 1",
7:30am,Medabots,Old Man & The Sea Monster,
8:00am,Yu-Gi-Oh!,"The Darkness Returns, Part 1",
8:30am,Transformers: Energon,A Mysterious Killer,
9:00am,Jackie Chan Adventures,Re-Enter The Dragon,
9:30am,Duel Masters,"Ballad of Kintaro, Part 1",
10:00am,Teen Titans,Sisters,
10:30am,X-Men: Evolution,"Dark Horizon, Part 1",
11:00am,Yu-Gi-Oh!,"Match of the Millennium, Part 1",
11:30am,Pokémon: Advanced,One Wingull & A Prayer,
12:00pm,Sharpedo Attack,,
12:30pm,Digimon,Bad to the Bones,
1:00pm,Video & Arcade Top 10,Episode 29,
1:30pm,Zixx: Level One,Stuck on You,
2:00pm,Knights of the Zodiac,Seya's Journey of Hope,
2:30pm,Beasties,"Other Voices, Part 1",
3:00pm,The Boy,Xeno Boy,
3:30pm,Astro Boy,Robot Circus,
4:00pm,ReBoot: Daemon Rising (2001),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Zixx: Level One,Four's a Crows,
6:30pm,Freaky Stories,Episode 16,
7:00pm,Yvon of the Yukon,License to Smell,
7:30pm,Fries With That?,Music For Your Mouths,
8:00pm,Mrs. Doubtfire (1993),,
8:30pm,,,
9:00pm,,,
9:30pm,,,
10:00pm,,,
10:30pm,YTV's Hit List,Episode 2,
11:00pm,,,
11:30pm,Ready or Not,The Grass is Greener,
