Time,Show,Episode,Image
12:00am,Futurama,Godfellas,""
12:30am,Pinky and the Brain,Pinky and the Brain... And Larry / Where the Deer and the Mousealopes Play,""
1:00am,H20: Just Add Water (2006),""
1:30am
2:00am
2:30am
3:00am,Paid Programming,""
3:30am
4:00am,YTV Shorts,Santalinis,""
4:30am,Team Galaxy,Cybercop 4000,""
5:00am,Being Ian,Cyrano De Mille,""
5:30am,Captain Flamingo,Burr in the Hand / Blindsided,""
6:00am,Being Ian,Ian's Louse-ey Day,""
6:30am,Grossology,Sloppy Joe to Go,""
7:00am,Monster Buster Club,Statue of Limitations,""
7:30am,Pipe Dreams,""
8:00am,Aliens on the Fast Track,""
8:30am,Comic Book Heroes,""
9:00am,The Bugaboos,""
9:30am,The Forget Me Stone,""
10:00am,Camping Out,""
10:30am,Monster Beaters,""
11:00am,A Matter of Principal,""
11:30am,Sore Winner,""
12:00pm,Storm Hawks,What Got Into Finn?,""
12:30pm,Royal Twist,""
1:00pm,Second Chances,""
1:30pm,Radarr Love,""
2:00pm,Scout's Honor,""
2:30pm,Skies End,""
3:00pm,Five Days,""
3:30pm,Energy Crisis,""
4:00pm,Shuriken School: The Ninja's Secret (2007),""
4:30pm
5:00pm
5:30pm
6:00pm,The Adrenaline Project,Bridge It,""
6:30pm,Mystery Hunters,Monster Myths,""
7:00pm,Wolverine and the X-Men,Thieves Gambit,""
7:30pm,Transformers Animated,Blast From the Past,""
8:00pm,Avatar: the Last Airbender,Sozin's Comet,""
8:30pm
9:00pm
9:30pm
10:00pm,Storm Hawks,The Last Stand,""
10:30pm,Dark Oracle,The Game,""
11:00pm,Mystery Hunters,The Bermuda Triangle / Cave Ghosts,""
11:30pm,Ghost Trackers,The Ghost of Elston Farmhouse,""
