Time,Show,Episode,Image
12:00am,Daria,Of Human Bonding,""
12:30am,Downtown,Before And After,""
1:00am,"Yes, Minister",National Education Service,""
1:30am,Rocky & Bullwinkle,Episode 124,""
2:00am,Hey Arnold!,Helga On The Couch,""
2:30am,Oggy & The Cockroaches,Cat Kit,""
3:00am,Three Friends & Jerry,South Sea,""
3:30am,Batman,Eternal Youth,""
4:00am,Student Bodies,The Jr. Prom,""
4:30am,Digimon,Darkness Before Dawn,""
5:00am,Pokémon,Illusion Confusion,""
5:30am,Oggy & The Cockroaches,Cat Kit,""
6:00am,Dumb Bunnies,The Magic Lamp,""
6:23am,Lisa,The Davidsons,""
6:30am,Anatole,Bully For Anatole,""
6:53am,Elliot Moose,Mystery Of The Missing,""
7:00am,Pippi Longstocking,Pippi Enters A Horse Race,""
7:30am,Action Man,Lost In The Funhouse,""
8:00am,Digimon,Kyoto Dragon,""
8:30am,Pokémon: The Johto Journeys,A Shadow Of A Drought,""
9:00am,Jackie Chan Adventures,The Rock,""
9:30am,The Wild Thornberry's,Pal Joey,""
10:00am,Angry Beavers,Open Wide for Zombies / Dumbwaiters,""
10:30am,Spongebob Squarepants,Hooky/Mermaidman and Barnacleboy II,""
11:00am,Alvin & The Chipmunks,Star Wreck: The Absolutely Final Frontier,""
11:30am,The Flintstones,Monster Fred,""
12:00pm,The Jetsons,Fugitive Fleas,""
12:30pm,Radio Active,Fashion Police,""
1:00pm,Video & Arcade Top 10,Episode 28,""
1:30pm,YTV's Hit List,Episode 10-36 [Note 1],""
2:00pm
2:30pm
3:00pm,Josie and the Pussycats,Chili Today & Hot Tamale,""
3:30pm,Sailor Moon,A Teacher's Lesson,""
4:00pm,Vision Of Escaflowne,Dangerous Wounds,""
4:30pm,Powerpuff Girls,Criss-Cross Crisis,""
5:00pm,Generation O!,Damp Sheets,""
5:30pm,Freaky Stories,Episode 17,""
6:00pm,The New Addams Family,"Cleopatra, Green Of The Nile",""
6:30pm,I Was A Sixth Grade Alien,Turth-O-Rama,""
7:00pm,Worst Witch,It's A Frog's Life,""
7:30pm,Big Wolf On Campus,Muffy The Werewolf Slayer,""
8:00pm,Buffy The Vampire Slayer,The Gift,""
8:30pm
9:00pm,Live Through This,Episode 5,""
9:30pm
10:00pm,Goosebumps,The Haunted Mask Part 2,""
10:30pm,Student Bodies,The T-Shirt,""
11:00pm,System Crash,Jobs & Responsibilites,""
11:30pm,Radio Active,"Eye To Eye, Pupil To Pupil",""
