Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,The Clock,xVYyPjUzTbw
12:30am,Keeping Up Appearances,Episode 24,5ZW8lsgzLZA
1:00am,"Yes, Minister",One Of Us?,VtPGMlFIBLg
1:30am,Rocky & Bullwinkle,Episode 156,DXGY7fU4CEs
2:00am,Hey Arnold!,The Little Pink Book/Field Trip,MAjgB5ZEBEo
2:30am,Roswell Conspiracies,The Vodun Uprising,b5ciQ3tXNL0
3:00am,Three Friends & Jerry,Episode 29,G1nPAY7FQb8
3:30am,Batman,Terror In The Sky,V_ENmj9_kV4
4:00am,Dragon Ball Z,Trouble In Arlia,dJOasrJti1g
4:30am,Digimon,Digimon World Tour (Part 3),smkVByCpWeE
5:00am,Pokémon: The Johto Journeys,Going Apricorn!,5bNbPfdSHq4
5:30am,Roswell Conspiracies,The Vodun Uprising,b5ciQ3tXNL0
6:00am,Once Upon a Hamster,Boros Returns,MnEEqXeYn1Y
6:30am,Monster By Mistake,Billy Caves In,wQVCO3PDRlM
7:00am,Kleo the Misfit Unicorn,Waiting For Kleo,7enrUamgRkE
7:24am,Adventures of Spot,Spot Goes To School,XKn4FSp6Q-Y
7:30am,Anthony Ant,The Ant Who Would / Flood,DFKk3nn4YcE
8:00am,Pippi Longstocking,Pippi Goes To The South Seas,EHnMRybDcgM
8:30am,George & Martha,The French Lesson / The Big Scare,TqVta1vBimg
8:52am,Elliot Moose,Another Way To Play,FTR5wZsJCm0
9:00am,Rupert,Rupert & The Purple Cakes,4EeLhd3UExo
9:24am,Pablo the Little Red Fox,On Top Of The World,VmaNJVSMONo
9:30am,St. Bear's Dolls Hospital,The Forgetful Elephant,MRTNaa_dpts
9:44am,Beezoo's Attic,The Bow Tie,4cKhxS2He0E
10:00am,Kitty Cats,Picnic / Atchoo!,
10:30am,Babar,Boys Will Be Boys,RB8h2oDb2x8
11:00am,Kleo the Misfit Unicorn,The Tell-Tale Tail,xMXbYPo1KKo
11:24am,Adventures of Spot,Spot Goes To The Circus,AKEmdG2SRn0
11:30am,George & Martha,The French Lesson / The Big Scare,TqVta1vBimg
11:52pm,Elliot Moose,Lionel & Hiccups,i63ZHIjINts
12:00pm,Sailor Moon,No Turning Back,yYFrirGHU2Q
12:30pm,Uh Oh!,Episode 137,pCZR85gqNDQ
1:00pm,Kitty Cats,Musn't Be Kate / Be Friends,mSwxn6QD-yY
1:30pm,Babar,Boys Will Be Boys,RB8h2oDb2x8
2:00pm,St. Bear's Dolls Hospital,The Forgetful Elephant,MRTNaa_dpts
2:15pm,Beezoo's Attic,The Bow Tie,4cKhxS2He0E
2:30pm,Rupert,Rupert & The Purple Cakes,4EeLhd3UExo
3:00pm,Pippi Longstocking,Pippi Goes To The South Seas,EHnMRybDcgM
3:30pm,Uh Oh!,Episode 133,pCZR85gqNDQ
4:00pm,Rugrats,Raising Dil / No Naps,wnOvE2bboRY
4:30pm,Hey Arnold!,Arnold's Hat / Stoop Kid,BDz0tRMNaxs
5:00pm,Pokémon: The Johto Journeys,Gettin' The Bugs Out,HQSuocuOyHI
5:30pm,Digimon,Invasion of The Daemon,yYQR9WkyMHI
6:00pm,Powerpuff Girls,Gettin' Twiggy With It / Cop Out,27UcKFVfrkA
6:30pm,Monster By Mistake,Fossel Remains,ll2wVe2NV3k
7:00pm,Mona The Vampire,X-Change Student / Red Moon,fB6CrZgE4lY
7:30pm,Worst Witch,Dragon's Hoard,
8:00pm,Dragon Ball Z,Home For Infinite Loser,6Bfu1N7hN6w
8:30pm,Radio Active,Matchmaker,C8pld7T3IIc
9:00pm,Big Wolf On Campus,Fear & Loathing In,dqduOZpCVcI
9:30pm,Student Bodies,The Game Show,avlgvguRYPo
10:00pm,Freaky Stories,Episode 18,f1q3JsHSZr8
10:30pm,Goosebumps,How To Kill A Monster,T2TQvvPikTE
11:00pm,Worst Witch,Fingers and Thumbs,
11:30pm,Incredible Story Studio,Cursed!,skCRJRxWVAg
