Time,Show,Episode
12:00am,Are You Being Served?,A Change Is As Good As A Rest
12:30am,Keeping Up Appearances,Episode 38
1:00am,"Yes, Minister",Bishop's Gambit
1:30am,Rocky & Bullwinkle,Episode 106
2:00am,Stickin' Around,What's The Scoop? / Doddler's List
2:30am,Rugrats,"The Baby Vanishes/Farewell, My Friend"
3:00am,Gundam Wing,Crossfire At Barge
3:30am,Catdog,"Extra, Extra / CatDog Squared"
4:00am,Hey Arnold!,Abner Come Home / Sewer King
4:30am,Uh Oh!,Episode 66
5:00am,Digimon Tamers,"Back To Nature, Back To Battle"
5:30am,Pokémon,The Evolution Solution
6:00am,Babar,City Wars
6:30am,Rupert,Rupert and Ping Pong
7:00am,Monster By Mistake,Tracy's Jacket
7:30am,Catdog,Cliff's Little Secret/Freak Show
8:00am,Rugrats,When Wishes Come True / Angelica Breaks a Leg
8:30am,Uh Oh!,Episode 108
9:00am,Rupert,Rupert and Ping Pong
9:30am,Babar,Celesteville Enquirer
10:00am,Anatole,Feline Follies
10:30am,Fuzzpaws,A Little Help From My
11:00am,Elliot Moose,Episode 7
11:30am,Monster By Mistake,Fossel Remains
12:00pm,The Jetsons,Jetson's Night Out
12:30pm,The Flintstones,Social Climbers
1:00pm,Anatole,Feline Follies
1:30pm,Little Bear,Family Bath Time / Winter Wonderland / Mitzi's Mess
2:00pm,Babar,City Wars
2:30pm,Rupert,Rupert and Ping Pong
3:00pm,Angry Beavers,Long Tall Doggy / I am Not an Animal I'm Scientist Number One
3:30pm,Dexter's Laboratory,Don't Be a Baby / Peltra / G.I.R.L
4:00pm,The Powerpuff Girls,"Stuck Up, Up, and Away/Schoolhouse Rocked"
4:30pm,Hey Arnold!,False Alarm / World Record
5:00pm,Transformers: Robots In DIsguise,Bullet Train Rescue
5:30pm,Digimon,Ken's Secret
6:00pm,So Little Time,Girls Just Wanna Have Fun
6:30pm,Caitlin's Way,Truant
7:00pm,Two Of A Kind,No Man's Land
7:30pm,Saddle Club,Track Record
8:00pm,Dragon Ball Z,Trunks vs. Goten
8:30pm,Freaky Stories,The Big Queazy
9:00pm,The New Addams Family,Green-Eyed Gomez
9:30pm,Breaker High,Regret Me Nots
10:00pm,Radio Active,Lou Ann's Return
10:30pm,Student Bodies,Kiss & Tell
11:00pm,Big Wolf On Campus,Mind Over Merton
11:30pm,Big Meg Little Meg,Oh Brother
