Time,Show,Episode,Image
12:00am,Are You Being Served?,Episode 7,""
12:30am,Keeping Up Appearances,Episode 12,""
1:00am,"Yes, Minister",Equal Opportunities,""
1:30am,Rocky & Bullwinkle,Episode 140,""
2:00am,Ocean Girl,Episode 71,""
2:30am,The Anti-Gravity Room,Episode 49,""
3:00am,System Crash,Season Greed-Ings,""
3:30am,Alpha 2 Omega,Episode 9,""
4:00am,Gamerz,Episode 29,""
4:30am,Garfield and Friends,Episode 37,""
5:00am,Yvon Of The Yukon,An Officer And A Frenchman,""
5:30am,Freaky Stories,Animal Maggotism,""
6:00am,Rainmakers,New York English,""
6:25am,UNICEF: Rights of the Child,Right To A Name & Nationality,""
6:35am,Yaa! To The M@x,Making A Statement,""
7:00am,Panda Bear Daycare,Change Of Heart,""
7:14am,Ruffus the Dog,Gulliver's Travels,""
7:30am,Anthony Ant,Air Ant / Antastic,""
8:00am,Kleo The Misfit Unicorn,Pride Of Small Potatoes,""
8:30am,Adventures of Dudley The Dragon,The Royal Cup,""
8:54am,Toothbrush Family,Treasure Hunt,""
9:00am,Rupert,Rupert & The Sun Bandit,""
9:24am,Pablo The Little Red Fox,Nest For Four,""
9:30am,St. Bear's Dolls Hospital,Snorer's Farewell,""
9:44am,Beezoo's Attic,Instrument For Melody,""
10:00am,Kitty Cats,Holidays / Chocolate-Eating,""
10:30am,Babar,Special Delivery,""
11:00am,Panda Bear Daycare,Change Of Heart,""
11:14am,Ruffus the Dog,Gulliver's Travels,""
11:30am,Anthony Ant,Air Ant / Antastic,""
11:54am,Spider,Panda Comes To Stay,""
12:00pm,Sailor Moon,Damp Spirits,""
12:30pm,Uh Oh!,Episode 145,""
1:00pm,Kitty Cats,Photo Album / Genie,""
1:30pm,Babar,Special Delivery,""
2:00pm,St. Bear's Dolls Hospital,Snorer's Farewell,""
2:15pm,Beezoo's Attic,Instrument For Melody,""
2:30pm,Bob The Builder,Dizzy's Statues / Dizzy's Sleepovers,""
2:53pm,Elliot Moose,Mapleberry Touch,""
3:00pm,Stickin Around,It's My Parties / Do The Hokey Pokey,""
3:30pm,Uh Oh!,Episode 161,""
4:00pm,Rugrats,Crime And Punishment / Baby Maybe,""
4:30pm,Hey Arnold,Ghost Bride / Gerald vs. Jamie O,""
5:00pm,Pokemon: The Johto Journeys,For Crying Out Loud,""
5:30pm,Digimon,Opposites Attract,""
6:00pm,Powerpuff Girls,Mo Job / Pet Feud,""
6:30pm,The Zack Files,"Run, Zack, Run",""
7:00pm,Big Meg Little Meg,Home Alone,""
7:30pm,Grizzly Tales For Gruesome Kids,Episode 12,""
8:00pm,Dragon Ball Z,Cell's Bag Of Tricks,""
8:30pm,Radio Active,Logic 101,""
9:00pm,Big Wolf On Campus,The Geek Shall Inherit,""
9:30pm,Student Bodies,The Waitress,""
10:00pm,Freaky Stories,Gigabyte This,""
10:30pm,Goosebumps,Let's Get Invisible,""
11:00pm,Worst Witch,Alarms & Diversions,""
11:30pm,Incredible Story Studio,Grass Is Always Greener,""
