Time,Show,Episode
12:00am,Are You Being Served?,Episode 2
12:30am,Keeping Up Appearances,Episode 3
1:00am,"Yes, Minister",Diplomatic Incident
1:30am,Rocky & Bullwinkle,Episode 77
2:00am,Stickin' Around,What's The Scoop? / Doddlers List
2:30am,Paid Programming,Rogers@Home Infomercial Episode 3
3:00am,Gundam Wing,Party Night
3:30am,Catdog,Flea Of Die / Catdog Food
4:00am,Hey Arnold!,Full Moon/Student Teacher
4:30am,Uh Oh!,Episode 94
5:00am,Digimon,"O Partner, Where Art Thou?"
5:30am,Pokémon,Attack of Prehistoric Pokemon
6:00am,Babar,My Dinner With Rataxes
6:30am,Rupert,Rupert & The Mulp Gulper
7:00am,Monster By Mistake,Fossel Remains
7:30am,Catdog,Full Moon / War of Catdog
8:00am,Rugrats,Fluffy Vs Spike
8:30am,Uh Oh!,Episode 153
9:00am,Rupert,Rupert & The Mulp Gulper
9:30am,Kitty Cats,Charlie / Cowboy
10:00am,St. Bear's Dolls Hospital,Frog In A Box
10:15am,Beezoo's Attic,Armand Gets Locked Up
10:30am,Fuzzpaws,My Favourite Things
11:00am,Babar,My Dinner With Rataxes
11:30am,Elliot Moose,Episode 3
11:53am,Lisa,The Builders
12:00pm,The Jetsons,The Flying Suit
12:30pm,The Flintstones,The Baby Sitters
1:00pm,Anatole,Bully For Anatole
1:30pm,Little Bear,Hiccups / Date with Father Bear / Pudding Hill
2:00pm,Babar,My Dinner With Rataxes
2:30pm,Rupert,Rupert & The Mulp Gulper
3:00pm,The New Woody Woodpecker Show,Episode 35
3:30pm,Dexter's Laboratory,Jurassic Pooch / Organ Grindor / Dimwit Dexter
4:00pm,Powerpuff Girls,Stray Bullet
4:30pm,Hey Arnold!,Big Gino / Jamie O in Love
5:00pm,Pokémon,Chancy Operation
5:30pm,Digimon Tamers,Now You See It Now You Don't
6:00pm,So Little Time,The Breakfast Club
6:30pm,Caitlin's Way,Little Sister
7:00pm,Two Of A Kind,Model Behaviour
7:30pm,Adventures of Daring & Grace,The Case of the Alien Abduction (Part 2)
8:00pm,Dragon Ball Z,Goku... Super Saiyan?
8:30pm,Freaky Stories,"When You Gotta Go, You Gotta Go"
9:00pm,The New Addams Family,New Neighbours Meet
9:30pm,Breaker High,Tomb With A View
10:00pm,Radio Active,Morgan Unplugged
10:30pm,Student Bodies,Secret Weapon
11:00pm,Big Wolf On Campus,A Clip Show: The Kiss
11:30pm,Big Meg Little Meg,The Dating Game
