Time,Show,Episode,Image
12:00am,Daria,Just Add Water,""
12:30am,Downtown,Hot Spot,""
1:00am,"Yes, Minister",Middle Class Rip Off,""
1:30am,Rocky & Bullwinkle,Episode 67,""
2:00am,Hey Arnold!,Helga's Love Potion / Gerald's Secret,""
2:30am,Roswell Conspiracies,Queen of The Banshee (Part 1),""
3:00am,Three Friends & Jerry,Ice Hockey / My Friend,""
3:30am,Batman,Deep Freeze,""
4:00am,Dragon Ball Z,His Name Is Cell,""
4:30am,Digimon,Dramon Power,""
5:00am,Pokémon: The Johto Journeys,Fortune Hunters,""
5:30am,Roswell Conspiracies,Queen of The Banshee (Part 1),""
6:00am,Dumb Bunnies,Downtown On The Farm,""
6:23am,Lisa,Space Adventure,""
6:30am,Anatole,The Mouse Who Cried Wolf,""
6:53am,Elliot Moose,Hopscotch Fever,""
7:00am,Pippi Longstocking,Pippi Meets Some Pearl Poachers,""
7:30am,Action Man,Gremlin In The Gears,""
8:00am,Digimon,Arukenimon's Tangled Web,""
8:30am,Pokémon: The Johto Journeys,Charizard's Burning,""
9:00am,Jackie Chan Adventures,The Power Within,""
9:30am,The Wild Thornberrys,Gobi Yourself,""
10:00am,The Angry Beavers,Muscular Beaver 2 / Stump Looks for His Roots,""
10:30am,SpongeBob SquarePants,Nature Pants / Opposite Day,""
11:00am,Alvin & The Chipmunks,Alvin In Never Land,""
11:30am,The Flintstones,Daddy's Little Beauty,""
12:00pm,The Jetsons,Little Man,""
12:30pm,Radio Active,The Interception,""
1:00pm,Video & Arcade Top 10,Episode 20,""
1:30pm,YTV's Hit List,Episode 10-28 [Note 1],""
2:00pm
2:30pm
3:00pm,Olsen Twin Special,Our Music VIdeo (Part 1),""
3:30pm,Sailor Moon,Who's Really Who?,""
4:00pm,Vision of Escaflowne,City Of Intrigue,""
4:30pm,The Powerpuff Girls,Collect Her / Supper Villain,""
5:00pm,Generation O!,Pierced Ears,""
5:30pm,Freaky Stories,And Now The News,""
6:00pm,The New Addams Family,Fester and Granny vs. Grandpapa Addams,""
6:30pm,I Was A Sixth Grade Alien,Alien Tracker Freak,""
7:00pm,Worst Witch,Power Drill,""
7:30pm,Big Wolf On Campus,Blame It On Haim,""
8:00pm,Buffy The Vampire Slayer,Listening To Fear,""
8:30pm
9:00pm,Farsscape,PK Tech Girl,""
9:30pm
10:00pm,Goosebumps,Piano Lessons Can Be Murder,""
10:30pm,Student Bodies,Cheer Up Cody,""
11:00pm,System Crash,Health & Fitness,""
11:30pm,Radio Active,"The Wrong Man, Right Rodent",""
