Time,Show,Episode
12:00am,Home Movies,It Was Supposed To Be Funny
12:30am,Daria,Art Burn
1:00am,Downtown,Limo
1:30am,KaBlam!,Great for Paper Training!
2:00am,Stickin' Around,Doll Day Afternoon / Send in the Clones
2:30am,Rugrats,Circus Angelicus; The Stork
3:00am,Gundam Wing,A New Leader
3:30am,Catdog,A Dog Ate My Homework / The End
4:00am,Hey Arnold!,Olga Comes Home / Salley's Comet
4:30am,Uh Oh!,Episode 147
5:00am,Digimon,Guardian Angel
5:30am,Pokémon,The Evolution Solution
6:00am,Pippi Longstocking,Pippi Enters The Big Race
6:30am,Legend of White Fang,A Charmed Life
7:00am,Mummies Alive!,Pack To The Future
7:30am,Transformers: Robots in Disguise,Mirage's Betrayal
8:00am,Super Duper Sumo Wrestlers,Back To School
8:30am,Medabots,"For Better, For Worse - Part I"
9:00am,X-Men: Evolution,Spykecam
9:30am,Static Shock,Sons Of The Father
10:00am,Batman Beyond,Where's Terry
10:30am,The Zeta Project,Shadows
11:00am,Jackie Chan Adventures,And He Does His Own Stunts
11:30am,Alienators: Evolution Continues,Junkyard Dogs
12:00pm,Hey Arnold!,Operation Ruthless / The Vacant Lot
12:30pm,Rocket Power,Otto 3000/Night Prowlers
1:00pm,Video & Arcade Top 10,Episode 51
1:30pm,YTV's Hit List,Episode 11-8
2:00pm,,
2:30pm,,
3:00pm,Digimon Tamers,Now You See It Now You Don't
3:30pm,Pokémon: Johto League Champions,Air Time
4:00pm,Powerpuff Girls,Catastrophe / Candy Dandy
4:30pm,Sailor Moon,Pegasus Revealed
5:00pm,Mona the Vampire,The Ninja's Curse / Hal T. Neander
5:30pm,Ultimate Book of Spells,Three Is A Charm
6:00pm,Adventures of Daring & Grace,The Case Of The Risky Relic
6:30pm,Big Wolf On Campus,Everybody Fang Chung Tonight
7:00pm,Scary... But True,McPike Mansion/The Search for Big Foot/The Haunting of Diane
7:30pm,Vampire High,What's Up Doc
8:00pm,Buffy the Vampire Slayer,All The Way
8:30pm,,
9:00pm,Dead Last,Laughlin It Up
9:30pm,,
10:00pm,Scariest Places on Earth,White Witch
10:30pm,,
11:00pm,Chart Attack,Episode 2-7
11:30pm,,
