Time,Show,Episode,Image
12:00am,Are You Being Served?,The Junior,""
12:30am,Keeping Up Appearances,Episode 18,""
1:00am,"Yes, Minister",Right To Know,""
1:30am,Rocky & Bullwinkle,Episode 91,""
2:00am,Hey Arnold!,Best Man; Cool Party,""
2:30am,Roswell Conspiracies,Target Hero,""
3:00am,Three Friends & Jerry,Substitute / Green Thumbs,""
3:30am,Batman,Animal Act,""
4:00am,Dragon Ball Z,Up To Piccolo,""
4:30am,Digimon,Iron Veggiemon,""
5:00am,Pokemon: The Johto Journeys,Tunnel Vision,""
5:30am,Roswell Conspiracies,Target Hero,""
6:00am,Once Upon a Hamster,The Cuckoo's Tale,""
6:30am,Turtle Island,The Pirates' Revenge,""
6:53am,Adventures of Spot,Spot's Favourite Toy,""
7:00am,Fuzzpaws,Cookie Crumbles,""
7:30am,Elliot Moose,Happy Homemakers; Legend of Purple Knight; Mystery of the Missing Chalk; The Walnut Conspiracy,""
8:00am,Mona The Vampire,Small Town / The Devious Doppelganger,""
8:30am,Anatole,My Favourite Mouse,""
8:52am,Chip N Orbit,Episode 34,""
9:00am,Rupert,Rupert and A.R.C.H.I.E,""
9:24am,Pablo the Little Red Fox,The Lost Bear,""
9:30am,St. Bear's Dolls Hospital,The St. Bear's Race,""
9:44am,Beezoo's Attic,Little Heart Floated In,""
10:00am,Kitty Cats,Important Visit / Wet Blanket,""
10:30am,Babar,Unsung Hero,""
11:00am,Fuzzpaws,Cookie Crumbles,""
11:30am,Elliot Moose,Happy Homemakers; Legend of Purple Knight; Mystery of the Missing Chalk; The Walnut Conspiracy,""
11:52pm,Lisa,The Fancy Dress,""
12:00pm,Sailor Moon,Gramps In A Pickle,""
12:30pm,Uh Oh!,Episode 96,""
1:00pm,Kitty Cats,Super Hero / Detective,""
1:30pm,Babar,Unsung Hero,""
2:00pm,St. Bear's Dolls Hospital,The St. Bear's Race,""
2:15pm,Beezoo's Attic,Little Heart Floated In,""
2:30pm,Anatole,Anatole's Parisian Adventure,""
3:00pm,Mona The Vampire,Small Town / The Devious Doppelganger,""
3:30pm,Uh Oh!,Episode 127,""
4:00pm,Rugrats,Day of the Potty / Tell-Tale Cell Phone / The Time of Their Lives,""
4:30pm,Hey Arnold!,Sid's Revenge / Roller Coaster,""
5:00pm,Pokémon: The Johto Journeys,Hour Of The Houndour,""
5:30pm,Digimon,Old Reliable,""
6:00pm,Two Of A Kind,Carrie Moves In,""
6:30pm,Sailor Moon,Next In Line,""
7:00pm,Saddle Club,Jumping To Conclusions,""
7:30pm,Caitlin's Way,Chemistry,""
8:00pm,Dragon Ball Z,Silent Warrior,""
8:30pm,Radio Active,Verse Versus Reverse,""
9:00pm,Big Wolf On Campus,Fangs For The Memories,""
9:30pm,Student Bodies,The Bully,""
10:00pm,Freaky Stories,Episode 16,""
10:30pm,Goosebumps,How I Got My Shrunken Head (Part 2),""
11:00pm,Worst Witch,When We Feast,""
11:30pm,Incredible Story Studio,Corporate Gangsters,""
