Time,Show,Episode,Youtube Video ID
12:00am,Chart Attack!,Episode 1-32,
12:30am,,,
1:00am,"Yes, Minister",Skeleton In The Cupboard,
1:30am,Rocky & Bullwinkle,Episode 21,
2:00am,Ocean Girl,Episode 4,
2:30am,The Anti-Gravity Room,Episode 60,
3:00am,System Crash,Cyberworld,
3:30am,Alpha 2 Omega,Gears and Gadgets,
4:00am,Gamerz,Episode 40,
4:30am,Digimon,Duel Of The Wargreymon,
5:00am,Pokémon: The Johto Journeys,Hour Of The Houndour,
5:30am,Action Man,Thirst,
6:00am,Dumb Bunnies,Prince Of Monte Carrot,
6:23am,Lisa,Holger With The Big Ears,
6:30am,George & Martha,Baby Doll / Acting Class,
6:52am,Elliot Moose,Beaverton's Dam,
7:00am,Monster By Mistake,Gwyneth,
7:30am,Action Man,Tangled Up In Green,
8:00am,Garfield and Friends,Episode 43,
8:30am,The Charlie Brown and Snoopy Show,Snoopy's Robot,
9:00am,The Flintstones,Sheriff For A Day,
9:30am,The Jetsons,Little Bundle,
10:00am,Rocky & Bullwinkle,Episode 72,
10:30am,Dexter's Labratory,Ewww That's Growth/Nuclear Confusion/Germ Warfare,
11:00am,Detention,Too Good To Be Truant,
11:30am,The New Woody Woodpecker Show,Episode 37,
12:00pm,The Adventures of Tintin,Red Rackham's Treasure,
12:30pm,Yvon Of The Yukon,Mad Dog Ducharme,
1:00pm,Kids@Discovery,Reptiles,
1:30pm,Suzuki's Nature Quest,Going Bananas,
2:00pm,Vision of Escaflowne,Dangerous Wounds,
2:30pm,Freaky Stories,Ooops,
3:00pm,Olsen Twin Special,You're Invited to Mary-Kate & Ashley's Camping Party,
3:30pm,Watership Down,Easy Life,
4:00pm,The Charlie Brown and Snoopy Show,Snoopy's Robot,
4:30pm,Little Grey Rabbit,Episode 1,
5:00pm,Yvon Of The Yukon,Mad Dog Ducharme,
5:30pm,Two Of A Kind,Mr. Right Under Your Nose,
6:00pm,Saddle Club,Greener Pastures (Part 2),
6:30pm,Screech Owls,Doa,
7:00pm,Incredible Story Studio,Family Foibles,
7:30pm,The Zack Files,One Bad Seed,
8:00pm,Caitlin's Way,Mother Of The Year,
8:30pm,I Was A Sixth Grade Alien,Escape From Zartopia,
9:00pm,Adventures of Shirley Holmes,Flim Flam Farm,
9:30pm,Radio Active,"Lou Ann, The Fan",
10:00pm,System Crash,Growing Up,
10:30pm,Big Wolf On Campus,Don't Fear the Reaper,
11:00pm,Brats of the Lost Nebula,Faith,
11:30pm,Shadow Raiders,Blood Is Thicker,
