Time,Show,Episode
12:00am,Daria,Of Human Bonding
12:30am,Downtown,Before and After
1:00am,"Yes, Minister",Devil You Know
1:30am,Rocky & Bullwinkle,Episode 56
2:00am,Hey Arnold!,Dangerous Lumber/Mr. Hyunh Goes Country
2:30am,Roswell Conspiracies,Mountain Retreat
3:00am,Three Friends & Jerry,Episode 28
3:30am,Batman,Time Out Of Joint
4:00am,Student Bodies,The Bully
4:30am,Generation O!,Deviated Tonsils
5:00am,Pokémon,Sparks Fly For Magnemite
5:30am,Roswell Conspiracies,Queen Of The Banshee (Part 1)
6:00am,Dumb Bunnies,The Magic Lamp
6:23am,Lisa,The Davidsons
6:30am,Anatole,Wild Life
7:00am,Pippi Longstocking,Pippi Enters a Horse Race
7:30am,Action Man,Competitive Edge
8:00am,Digimon,Eighth Device
8:30am,Pokémon: The Johto Journeys,Forest Grumps
9:00am,Jackie Chan Adventures,Day of the Dragon
9:30am,The Wild Thornberry's,Song For Eliza
10:00am,The Angry Beavers,Muscular Beaver 4 / Act Your Age
10:30am,SpongeBob SquarePants,SB-129 / Karate Chopper
11:00am,Alvin and the Chipmunks,Wings Over Siesta
11:30am,The Flintstones,Disorder in the Court
12:00pm,The Jetsons,Haunted Halloween
12:30pm,Radio Active,Identity Crisis
1:00pm,Video & Arcade Top 10,Episode 41
1:30pm,YTV's Hit List,Episode 10-35
2:00pm,,
2:30pm,,
3:00pm,Josie and the Pussycats,The Sun Haters
3:30pm,Sailor Moon,Eternal Dreams
4:00pm,Vision Of Escaflowne,Gallant Swordsman
4:30pm,Powerpuff Girls,The Powerpuff Girls' Best Rainy Day Adventure Ever / Just Desserts
5:00pm,Generation O!,Girls Rule
5:30pm,Freaky Stories,Episode 25
6:00pm,The New Addams Family,Lurch Learns To Dance
6:30pm,I Was A Sixth Grade Alien,I Was Dealt A Dung Deal!
7:00pm,Worst Witch,Which Witch Is Which
7:30pm,Big Wolf On Campus,101 Damnations
8:00pm,Buffy The Vampire Slayer,Blood Ties
8:30pm,,
9:00pm,Live Through This,Episode 5
9:30pm,,
10:00pm,Goosebumps,Revenge Of The Lawn Gnomes
10:30pm,Student Bodies,The Break Up
11:00pm,System Crash,The Loser Is...
11:30pm,Radio Active,Secret Admirer
