Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,It Pays To Advertise,
12:30am,Keeping Up Appearances,Episode 7,
1:00am,"Yes, Minister",Ministerial Broadcast,
1:30am,Rocky & Bullwinkle,Episode 29,
2:00am,Ocean Girl,Episode 7,
2:30am,The Anti-Gravity Room,Episode 63,
3:00am,System Crash,Rivarlies & Competition,
3:30am,Alpha 2 Omega,Darwin's Undies,
4:00am,Gamerz,Episode 2,
4:30am,Garfield and Friends,Episode 44,
5:00am,Yvon Of The Yukon,Million Dollar Moron,
5:30am,Freaky Stories,Gotcha,
6:00am,Once Upon A Hamster,Racing the Wind,
6:30am,Monster By Mistake,Monster a Go Go,
7:00am,Panda Bear Daycare,Sharing,
7:14am,Ruffus the Dog,Sinbad,
7:30am,Anthony Ant,Lost and Found / Greenhouse,
8:00am,Kleo The Misfit Unicorn,Amazingly Frank,
8:30am,Adventures of Dudley The Dragon,Which Witch? (Part 3),
8:54am,Toothbrush Family,Visitors,
9:00am,Rupert,Rupert and Ginger,
9:24am,Pablo The Little Red Fox,Train Journey,
9:30am,St. Bear's Dolls Hospital,The Inside Picnic,
9:44am,Beezoo's Attic,The Haunted Armoire,
10:00am,Kitty Cats,Photo Album / Geneie,
10:30am,Babar,A Child In The Snow,
11:00am,Panda Bear Daycare,Sharing,
11:14am,Ruffus the Dog,Sinbad,
11:30am,Anthony Ant,Lost and Found / Greenhouse,
11:54am,Spider,The Spider's Song,
12:00pm,Sailor Moon,Much Ado About Kitten,
12:30pm,Uh Oh!,Episode 116,
1:00pm,Kitty Cats,Voyage / Boom-Bear,
1:30pm,Babar,A Child In The Snow,
2:00pm,St. Bear's Dolls Hospital,The Inside Picnic,
2:15pm,Beezoo's Attic,The Haunted Armoire,
2:30pm,Bob The Builder,Scoop's Stegosaurus / Dizzy The Detective,
2:53pm,Elliot Moose,Friendship Flowers,
3:00pm,Stickin Around,Tree's Company / Dear Diary,
3:30pm,Uh Oh!,Episode 156,
4:00pm,Rugrats,Planting Dil / The Jokes On You,
4:30pm,Hey Arnold,Arnold Saves Sid / Hookey,
5:00pm,Mummies Alive!,Body Slam,
5:30pm,Pokemon: The Johto Journeys,Bulbasaur & The Hidden Village,
6:00pm,Digimon,Dark Network of Etemon,
6:30pm,The Zack Files,"Exit, Stage Fright",
7:00pm,Big Meg Little Meg,Gran Comes To Stay,
7:30pm,Grizzly Tales For Gruesome Kids,Episode 6,
8:00pm,Dragon Ball Z,Friends Or Foes,
8:30pm,Radio Active,Ethan Live,
9:00pm,Big Wolf On Campus,Pleasantville Strangler,
9:30pm,Student Bodies,After High School,
10:00pm,Freaky Stories,Boo,
10:30pm,Goosebumps,The Girl Who Cried Monster,
11:00pm,Worst Witch,Crumpets For Tea,
11:30pm,Incredible Story Studio,Episode 31,
