Time,Show,Episode,Youtube Video ID
12:00am,Chart Attack!,Episode 1-36,
12:30am,,,
1:00am,"Yes, Minister",Right To Know,
1:30am,Rocky & Bullwinkle,Episode 50,
2:00am,Ocean Girl,Episode 12,
2:30am,The Anti-Gravity Room,Episode 29,
3:00am,System Crash,"Summer Loving, Had us a Crush",
3:30am,Alpha 2 Omega,Episode 2,
4:00am,Gamerz,Episode 7,
4:30am,Digimon,A Million Points of Light,
5:00am,Pokémon: The Johto Journeys,Fowl Play,
5:30am,Action Man,The Ultimate Doom (Part 2),
6:00am,Dumb Bunnies,Puddle Muddle,
6:23am,Lisa,Paint the Bathroom,
6:30am,George & Martha,The Cold / Camp Out,
7:00am,Monster By Mistake,The Big Dig,
7:30am,Action Man,Storm Front,
8:00am,Garfield and Friends,Fit for a King / Ben Hog / Dessert in the Desert,
8:30am,The Charlie Brown and Snoopy Show,"You're In Love, Charlie Brown",
9:00am,The Flintstones,Return Of Stoney Curtis,
9:30am,The Jetsons,Space Bong,
10:00am,Rocky & Bullwinkle,Episode 76,
10:30am,Dexter's Labratory,Star Check Unconventional/Dexter Is Dirty/Ice Cream Scream,
11:00am,Detention,Capital Punishment,
11:30am,The New Woody Woodpecker Show,Episode 11,
12:00pm,The Adventures of Tintin,Blue Lotus (Part 2),
12:30pm,Yvon Of The Yukon,North Of Nothing,
1:00pm,Kids@Discovery,The Truth Is Out There,
1:30pm,Suzuki's Nature Quest,Slam Dunk,
2:00pm,Vision of Escaflowne,Operation Golden Rule Of Love,
2:30pm,Freaky Stories,Episode 14,
3:00pm,Olsen Twin Special,You're Invited to Mary-Kate & Ashley's Fashion Party,
3:30pm,Watership Down,Challenge To Efrafa,
4:00pm,The Charlie Brown and Snoopy Show,"You're In Love, Charlie Brown",
4:30pm,Little Grey Rabbit,Episode 5,
5:00pm,Yvon Of The Yukon,North Of Nothing,
5:30pm,Two Of A Kind,When A Man Leaves a Woman,
6:00pm,Saddle Club,Work Horses,
6:30pm,Screech Owls,A Semi-Charmed Life,
7:00pm,Incredible Story Studio,Corporate Gangsters,
7:30pm,The Zack Files,This Is You Conscience,
8:00pm,Caitlin's Way,Puppy Love,
8:30pm,I Was A Sixth Grade Alien,Super Fiend Strikes Back,
9:00pm,Adventures of Shirley Holmes,Baboozling Blonde,
9:30pm,Radio Active,A Christmas Atoll,
10:00pm,System Crash,Jobs & Responsibilities,
10:30pm,Big Wolf On Campus,Imaginary Friend,
11:00pm,Brats of the Lost Nebula,Total Bratification,
11:30pm,Shadow Raiders,Ragnatok (Part 1),
