Time,Show,Episode,Image
12:00am,Home Movies,I Left My Heart In,""
12:30am,Daria,One J At A TIme,""
1:00am,Downtown,Testing,""
1:30am,KaBlam!,You'll Love Our Selection!,""
2:00am,Stickin Around,The Great Outside/The Treasure of Sierra Latchkey,""
2:30am,Rugrats,Give and Take / Gold Rush,""
3:00am,Gundam Wing,Signs Of The Final,""
3:30am,Catdog,Shriek on Ice; No Thanks for the Memories,""
4:00am,Hey Arnold!,Helga's Boyfriend / Crush on Teacher,""
4:30am,Uh Oh!,Episode 98,""
5:00am,Digimon,The Captive Digimon,""
5:30am,Pokémon,Make Room for Gloom,""
6:00am,Pippi Longstocking,Pippi Enters A Horse Show,""
6:30am,Legend of White Fang,The Traiter,""
7:00am,Static Shock,Junior,""
7:30am,Transformers: Robots in Disguise,Skid Z's Choice,""
8:00am,Super Duper Sumo Wrestlers,Phat To The Future,""
8:30am,Medabots,"For Better, For Worse I (Part 2)",""
9:00am,X-Men: Evolution,Survival Of The Fittest,""
9:30am,The Mummy,The Summoning,""
10:00am,Batman Beyond,King's Ransom,""
10:30am,The Zeta Project,Crime Waves,""
11:00am,Jackie Chan Adventures,Queen Of The Shadowkhan,""
11:30am,Alienators: Evolution Continues,French Underground,""
12:00pm,Hey Arnold!,Veteran's Day,""
12:30pm,Rocket Power,Happy Luau to You-Au; Rocket Rescue,""
1:00pm,Video & Arcade Top 10,Episode 52,""
1:30pm,YTV's Hit List,Episode 11-9,""
2:00pm
2:30pm
3:00pm,Medabots,Stung By A Metabee,""
3:30pm,Pokémon: Johto League Champions,The Bug Stops Here,""
4:00pm,Powerpuff Girls,Hot Air / Ploys Are Us,""
4:30pm,Sailor Moon,Pegasus Revealed,""
5:00pm,Mona the Vampire,Shame on the Shaman / Programmed Pioneers,""
5:30pm,Ultimate Book of Spells,Once In A Blue Moon,""
6:00pm,The Adventures of Daring & Grace,The Case of the Perilous Pizza,""
6:30pm,The Nightmare Room,Don't Forget Me,""
7:00pm,Dead Last,Jane's Exit,""
7:30pm
8:00pm,Buffy the Vampire Slayer,Once More With Feeling,""
8:30pm
9:00pm,Vampire High,The Withering,""
9:30pm,Scary But True,Lady in Gray / The Deacon,""
10:00pm,Scariest Places on Earth,Cemetery of the Angry Undead,""
10:30pm
11:00pm,Chart Attack,Back In The Day Episode 2-8,""
11:30pm
