Time,Show,Episode,Youtube Video ID
12:00am,Daria,I Loathe Parade,
12:30am,Downtown,Night Shift,
1:00am,"Yes, Minister",One Of Us?,
1:30am,Rocky & Bullwinkle,Episode 117,
2:00am,Hey Arnold!,Weird Cousin / Baby Oskar,
2:30am,Oggy & The Cockroaches,Episode 10,
3:00am,Three Friends & Jerry,Episode 2,
3:30am,Batman,Be A Clown,
4:00am,Student Bodies,New Friends,
4:30am,Digimon,Points Of Light,
5:00am,Pokémon,Rivalry Revival,
5:30am,Oggy & The Cockroaches,Episode 10,
6:00am,Dumb Bunnies,Bunny Beach Bonanza,
6:23am,Lisa,Lisa Goes On A Picnic,
6:30am,Anatole,Les Mouserables,
6:53am,Elliot Moose,Playground Puzzle,
7:00am,Pippi Longstocking,Pippi Goes Home,
7:30am,Action Man,Search And Destroy,
8:00am,Digimon,Stone Soup,
8:30am,Pokémon: The Johto Journeys,Good Quil Hunting,
9:00am,Jackie Chan Adventures,The Tiger and the Pussycat,
9:30am,Day Of The Dragon,,
10:00am,The Dog & Piggy Show,,
10:30am,Jade Monkey,,
11:00am,Sailor Moon,Perfect Couple,
11:30am,Much Ado About Kitten,,
12:00pm,The Jetsons,Family Fallout,
12:30pm,Radio Active,Smart & Smarter,
1:00pm,Video & Arcade Top 10,Episode 27,
1:30pm,YTV's Hit List,Episode 10-35 [Note 1],
2:00pm,,,
2:30pm,,,
3:00pm,Josie and the Pussycats,X Marks The Spot,
3:30pm,Sailor Moon,A Pegusus Page Turner,
4:00pm,Vision Of Escaflowne,Red Destiny,
4:30pm,Powerpuff Girls,Town and Out / Child Fearing,
5:00pm,Generation O!,Buzz's Room,
5:30pm,Freaky Stories,One In A Million,
6:00pm,The New Addams Family,Lurch & His Piano,
6:30pm,I Was A Sixth Grade Alien,Great Coville Galaxies,
7:00pm,Worst Witch,Alarns& Diversions,
7:30pm,Big Wolf On Campus,Hair Today Gone Tomorrow,
8:00pm,Buffy The Vampire Slayer,The Weight Of The World,
8:30pm,,,
9:00pm,Live Through This,Episode 4,
9:30pm,,,
10:00pm,Goosebumps,The Haunted Mask Part 1,
10:30pm,Student Bodies,Cheer Up Cody,
11:00pm,System Crash,Luck & Superstition,
11:30pm,Radio Active,Paramedic Paramour,
