Time,Show,Episode
12:00am,Are You Being Served?,Episode 10
12:30am,Keeping Up Appearances,Episode 11
1:00am,"Yes, Minister",Economy Drive
1:30am,Rocky & Bullwinkle,Episode 84
2:00am,Monster By Mistake,Monster Mayhem
2:30am,Rugrats,Regarding Stuie / Garage Sale
3:00am,Gundam Wing,Order To Destroy
3:30am,CatDog,Armed and Dangerous / Fistful of Mail!
4:00am,Hey Arnold!,Veteran's Day
4:30am,Uh Oh!,Episode 71
5:00am,Digimon,Sea-Sick And Tired
5:30am,Pokémon,The Purr-Fect Hero
6:00am,Babar,Cruel To Be Kind
6:30am,Rupert,Rupert & Ottoline
7:00am,Stickin' Around,Man Named Gym / Pizza Carol
7:30am,Catdog,Safety Dog / Dog Come Home
8:00am,Rugrats,Let There Be Light / The Bank Trick
8:30am,Uh Oh!,Episode 101
9:00am,Rupert,Rupert & Ottoline
9:30am,Kitty Cats,Roller Skating / Friend
10:00am,St. Bear's Dolls Hospital,Toy Hospital Of The Year
10:15am,Beezoo's Attic,Small Is Beautiful
10:30am,Panda Bear Daycare,Feast Day
10:45am,Ruffus The Dog,Ruffus Hood & His
11:00am,Babar,Cruel To Be Kind
11:30am,Anthony Ant,The Picnic / Race Against
11:53am,Lisa,Borrowing Pancakes
12:00pm,The Jetsons,Astro Millionaire
12:30pm,The Flintstones,Girls' Night Out
1:00pm,George & Martha,The Comedian / The Price
1:30pm,Little Bear,Little Bear's Trip to the Stars/Little Bear's Surprise/Little Bear and the North Pole
2:00pm,Babar,Cruel To Be Kind
2:30pm,Rupert,Rupert & Ottoline
3:00pm,The Wild Thornberry's,Critical Masai
3:30pm,Dexter's Laboratory,Dexter's Rival / Bee Where? / Mandarker
4:00pm,Powerpuff Girls,Monkey See / Mommy Fearest
4:30pm,Hey Arnold!,Egg Story / Back To School
5:00pm,Pokémon,Riddle Me This
5:30pm,Digimon,Under Pressure
6:00pm,Sailor Moon,Double Trouble
6:30pm,Generation O!,Buzz's Room
7:00pm,YTV's Hit List,Episode 11-3
7:30pm,,
8:00pm,,
8:30pm,Daria,Fat Like Me
9:00pm,Making The Band,Fish Out Of Water
9:30pm,Chart Attack!,Episode 2-2
10:00pm,,
10:30pm,Vampire High,There's a New Vampire in Town
11:00pm,Big Wolf On Campus,Book Mobile
11:30pm,Student Bodies,Cody For President
