Time,Show,Episode,Image
12:00am,Daria,"Murder, She Snored",""
12:30am,Downtown,Limo,""
1:00am,"Yes, Minister",Skeleton In The Cupboard,""
1:30am,Rocky & Bullwinkle,Episode 102,""
2:00am,Hey Arnold!,Eugene's Birthday / Stinky's Pumpkin,""
2:30am,Roswell Conspiracies,Numbered Days (Part 2),""
3:00am,Three Friends & Jerry,Dance / Archaeological Dig,""
3:30am,Batman,On Leather Wings,""
4:00am,Student Bodies,The T-Shirt,""
4:30am,Digimon,Duel Of The Wargreymon,""
5:00am,Pokémon,The Pokemon Water War,""
5:30am,Roswell Conspiracies,Numbered Days (Part 2),""
6:00am,Dumb Bunnies,Fear No Bunny,""
6:23am,Lisa,Paint The Bathroom,""
6:30am,Anatole,Phantom Of The Cheese,""
6:53am,Elliot Moose,Sockserella,""
7:00am,Pippi Longstocking,Pippi Doesn't Sell Her House,""
7:30am,Action Man,Rumble Part 2,""
8:00am,Digimon,Destiny In Doubt,""
8:30am,Pokémon: The Johto Journeys,Mild 'N'Wooly,""
9:00am,Jackie Chan Adventures,Bullies,""
9:30am,The Wild Thornberrys,Chew If By Sea,""
10:00am,The Angry Beavers,Lumberjacks' Delight / Zooing Time,""
10:30am,SpongeBob SquarePants,Sleepy Time / Suds,""
11:00am,Alvin & The Chipmunks,Batmink,""
11:30am,The Flintstones,Ladies Night At The Lodge,""
12:00pm,The Jetsons,Rosey Come Home,""
12:30pm,Radio Active,Prince & The Pimple,""
1:00pm,Video & Arcade Top 10,Episode 25,""
1:30pm,YTV's Hit List,Episode 10-33 [Note 1],""
2:00pm
2:30pm
3:00pm,Josie and the Pussycats,Spy School Spoof,""
3:30pm,Sailor Moon,Sweet Dreams,""
4:00pm,Vision Of Escaflowne,Prophecy of Death,""
4:30pm,Powerpuff Girls,All Chalked Up,""
5:00pm,Generation O!,Bedtime Blues,""
5:30pm,Freaky Stories,Episode 24,""
6:00pm,The New Addams Family,The Undercover Man,""
6:30pm,I Was A Sixth Grade Alien,Dr. Pleskit And Mr. Ventraa,""
7:00pm,Worst Witch,Cinderella In Boots,""
7:30pm,Big Wolf On Campus,A Clip Show: The Kiss,""
8:00pm,Buffy The Vampire Slayer,Tough Love,""
8:30pm
9:00pm,Live Through This,Episode 2,""
9:30pm
10:00pm,Goosebumps,Stay Out Of The Basement (Part 2),""
10:30pm,Student Bodies,The Test,""
11:00pm,System Crash,Love & Romance,""
11:30pm,Radio Active,The Model,""
