Time,Show,Episode
12:00am,Are You Being Served?,By Appointment
12:30am,Keeping Up Appearances,Episode 4
1:00am,"Yes, Minister",Power To The People
1:30am,Rocky & Bullwinkle,Episode 111
2:00am,Monster By Mistake,The Big Dig
2:30am,Rugrats,Cuffed / The Blizzard
3:00am,Gundam Wing,Collision In Space
3:30am,Catdog,Remain Seated / CatDog Catcher
4:00am,Hey Arnold!,Coach Wittenberg / Science Fair
4:30am,Uh Oh!,Episode 64
5:00am,Digimon Tamers,Impmon's Last Stand
5:30am,Pokémon,The Ancient Puzzle of Pokémopolis
6:00am,Babar,No Place Like Home
6:30am,Rupert,Rupert & The Crocodile
7:00am,Stickin Around,Man Named Gym / Pizza Carol
7:30am,CatDog,"Silents, Please! / Gorilla My Dreams"
8:00am,Rugrats,Destination: Moon / Angelica's Birthday Rugrats
8:30am,Uh Oh,Episode 114
9:00am,Rupert,Rupert & The Crocodile
9:30am,Babar,The Coin
10:00am,George & Martha,The Argument / Happy Palms
10:30am,Kleo The Misfit Unicorn,The Jade Carving
11:00am,Anthony Ant,Magic Marble / A Knight
11:30am,Stickin Around,The Good the Bad and the Bradley / Bye Bye Baby Birdie
12:00pm,The Jetsons,A Visit From Gandpa
12:30pm,The Flintstones,The Gambler
1:00pm,George & Martha,The Argument / Happy Palms
1:30pm,Little Bear,Rainy Day Friends / Little Goblin Bear / Picnic On The Moon
2:00pm,Babar,No Place Like Home
2:30pm,Rupert,Rupert & The Crocodile
3:00pm,Angry Beavers,Ugly Roomers; Finger Lickin' Goofs
3:30pm,Dexter's Laboratory,Critical Gas/Let's Save the World You Jerk!/Average Joe
4:00pm,The Powerpuff Girls,A Very Special Blossom / Daylight Savings
4:30pm,Hey Arnold!,Four-Eyed Jack / Teacher's Strike
5:00pm,Jackie Chan Adventures,Jade Times Jade
5:30pm,Digimon,The Storm of Friendship
6:00pm,Ultimate Book of Spells,The Bind That Ties
6:30pm,Xcalibur,Heart of the Beast
7:00pm,ReBoot,System Crash
7:30pm,End Prog,
8:00pm,Dragon Ball Z,A Dark and Secret Power
8:30pm,Freaky Stories,Boo
9:00pm,The New Addams Family,Wednesday's Crush
9:30pm,Breaker High,Max-He-Can Hat Dance
10:00pm,Radio Active,"Eye To Eye, Pupil"
10:30pm,Student Bodies,The Jr. Prom
11:00pm,Big Wolf On Campus,Fear and Loathing in Pleasantville
11:30pm,My Family,All Roads Lead To Ramon
