Time,Show,Episode,Image
12:00am,Home Movies,School Nurse,""
12:30am,Daria,Aunt Nauseum,""
1:00am,Downtown,Night Shift,""
1:30am,KaBlam!,KaFun!,""
2:00am,Stickin Around,Slime-a-Bean / Voice of Doom,""
2:30am,Rugrats,The Alien; Mr. Clean,""
3:00am,Gundam Wing,Party Night,""
3:30am,Catdog,Monster Truck Folly / CatDog's Gold,""
4:00am,Hey Arnold!,Longest Monday / Eugene's Pet,""
4:30am,Uh Oh!,Episode 139,""
5:00am,Digimon,"20,000 Digi-Leagues Under the Sea",""
5:30am,Pokémon,Fire & Ice,""
6:00am,Pippi Longstocking,Pippi Is Shipwrecked,""
6:30am,Legend of White Fang,The Great Snowman,""
7:00am,Static Shock,Bent Out Of Shape,""
7:30am,Transformers: Robots in Disguise,Ultimate Robot Warrior,""
8:00am,Super Duper Sumo Wrestlers,Sumo On A Hot Tin Roof,""
8:30am,Medabots,Phantom Renegade Unmasked,""
9:00am,X-Men: Evolution,Grim Reminder,""
9:30am,The Mummy,Against The Elements,""
10:00am,Batman Beyond,Out Of The Past,""
10:30am,The Zeta Project,Ro's Reunion,""
11:00am,Jackie Chan Adventures,Armour Of The Gods,""
11:30am,Alienators: Evolution Continues,Dead Wayne Cells,""
12:00pm,Hey Arnold!,Mugged / Roughin' It,""
12:30pm,Rocket Power,Rocket Girls; Father's Day Off,""
1:00pm,Video & Arcade Top 10,Episode 2,""
1:30pm,YTV's Hit List,Episode 11-11,""
2:00pm
2:30pm
3:00pm,Medabots,Running Scared,""
3:30pm,Pokémon: Johto League Champions,Fossil Fuels,""
4:00pm,Powerpuff Girls,Power Prof,""
4:30pm,Mary Kate & Ashley: In Action,Who Turned The Music Off,""
5:00pm,Mona the Vampire,The Baby Charmer / Monster Trash,""
5:30pm,Ultimate Book of Spells,Coat Of Arms,""
6:00pm,The Adventures of Daring & Grace,The Case of the Macbeth Monster (Part 1),""
6:30pm,The Nightmare Room,The Howler,""
7:00pm,Dead Last,Heebee Geebees,""
7:30pm
8:00pm,Buffy the Vampire Slayer,Smashed,""
8:30pm
9:00pm,Vampire High,Rats,""
9:30pm,Scary But True,The Myrtle Plantation/Manresa Castle,""
10:00pm,Scariest Places on Earth,A House Possessed,""
10:30pm
11:00pm
11:30pm
