Time,Show,Episode,Youtube Video ID
12:00am,Danger Force,The Thousand Pranks War: Part II,
12:30am,Ray Goes Cray,,
1:00am,SpongeBob SquarePants,Gary's Got Legs / King Plankton,
1:30am,SpongeBob's Big Birthday Blowout (Part 1),,
2:00am,Daddy Day Camp (2007),,
2:30am,,,
3:00am,,,
3:30am,,,
4:00am,Danger Force,The Thousand Pranks War: Part II,
4:30am,Ray Goes Cray,,
5:00am,SpongeBob SquarePants,Wet Painters / Krusty Krab Training Video,
5:30am,SpongeBob's Big Birthday Blowout (Part 2),,
6:00am,Cloudy with a Chance of Meatballs,My Pop is Tops / Clone Alone,
6:30am,Numb Chucks,Skidvarks / Zen Fu,
7:00am,Scaredy Squirrel,Way of the Fishlips / Golden Paddle,
7:30am,SpongeBob SquarePants,Bubble Bass's Tab / Kooky Cooks,
8:00am,SpongeBob's Big Birthday Blowout (Part 2),,
8:30am,The Loud House,Stall Monitor / A Pimple Plan,
9:00am,The Boss Baby (2017),,
9:25am,,,
9:50am,,,
10:15am,,,
10:40am,SpongeBob SquarePants,My Leg! / Ink Lemonade,
11:05am,Bubbletown / Girls' Night Out,,
11:35am,Plankton's Old Chum / Stormy Weather,,
12:00pm,The Krusty Bucket / Squid's on a Bus,,
12:30pm,Sandy's Nutty Nieces / Insecurity Guards,,
1:00pm,The Boss Baby (2017),,
1:25pm,,,
1:50pm,,,
2:15pm,,,
2:30pm,,,
3:00pm,Monster High,Creepover Party / Creature Clash,
3:30pm,The Casagrandes,Squawk in the Name of Love / Date with Destiny,
4:00pm,SpongeBob SquarePants,Bubble Bass's Tab / Kooky Cooks,
4:30pm,SpongeBob's Big Birthday Blowout (Part 2),,
5:00pm,The Loud House,Stall Monitor / A Pimple Plan,
5:30pm,Store Wars with the Casagrandes / Lucha Fever with the Casagrandes,,
6:00pm,Dragons: Nine Realms,"New School, New Start",
6:30pm,Young Dylan,The GOAT,
7:00pm,Boss Baby (2017),,
7:30pm,,,
8:00pm,,,
8:30pm,,,
9:00pm,Popularity Papers,"New School, New Start",
9:30pm,The Really Loud House,The Manager With the Planager,
10:00pm,Driving Me Crazy,All Bets Are On!,
10:30pm,The Next Step,How Do You Solve A Problem Like Maria?,
11:00pm,Degrassi: The Next Generation,"High Fidelity, Part 2",
11:30pm,"Here Comes Your Man, Part 1",,
