Time,Show,Episode
12:00am,Danger Force,Wedding of the Trentury
12:30am,Trojan Force,
1:00am,SpongeBob SquarePants,Squid Noir / Scavenger Pants
1:30am,Cuddle E. Hugs / Pat the Horse,
2:00am,Turbo (2013),
2:30am,,
3:00am,,
3:30am,,
4:00am,Archibald's Next Big Thing Is Here,The Saddle-Ridge Cup/Mayor Brock
4:30am,Skunked!/Neighborhood Bird Watch,
5:00am,SpongeBob SquarePants,Squid Noir / Scavenger Pants
5:30am,Cuddle E. Hugs / Pat the Horse,
6:00am,Cloudy With a Chance of Meatballs,Fizzy Fish / Fluber
6:30am,Numb Chucks,Hug-O-War / Fan Boy
7:00am,The Casagrandes,The Wurst Job / The Sound of Meddle
7:30am,The Loud House,Candy Crushed / Master of Delusion
8:00am,SpongeBob SquarePants,Mustard O' Mine / Shopping List
8:30am,Whale Watching / Krusty Kleaners,
9:00am,The Patrick Star Show,The Starry Awards / Blorpsgiving
9:30am,Kamp Koral: SpongeBob's Under Years,In Search of Camp Noodist / Kitchen Sponge
10:00am,SpongeBob SquarePants,Ma and Pa's Big Hurrah / Yellow Pavement
10:30am,Croods Family Tree,Pie Hard
11:00am,Dragons: Nine Realms,Scent of a Dragon
11:30am,The Loud House,Bye Bye Birthday / Tough Guise
12:00pm,Turbo (2013),
12:30pm,,
1:00pm,,
1:30pm,,
2:00pm,Monster High,The Monstering
2:30pm,Best and Bester,Funny Money / Shaking Bad
3:00pm,Kamp Koral: SpongeBob's Under Years,In Search of Camp Noodist / Kitchen Sponge
3:30pm,The Patrick Star Show,The Starry Awards / Blorpsgiving
4:00pm,SpongeBob SquarePants,Patnocchio / ChefBob
4:30pm,Plankton Paranoia / Library Cards,
5:00pm,Call the Cops / Surf N' Turf,
5:30pm,Goons on the Moon,
6:00pm,The Croods (2013),
6:30pm,,
7:00pm,,
7:30pm,,
8:00pm,The Croods (2013),
8:30pm,,
9:00pm,,
9:30pm,,
10:00pm,The Hardy Boys,A Figure in Hiding
10:30pm,,
11:00pm,Degrassi: The Next Generation,Heat of the Moment
11:30pm,"Jane Says, Part 1",
