Time,Show,Episode,Image
12:00am,Danger Force,S.W.A.G is Haunted,""
12:30am,Captain Man Strikes Out,""
1:00am,SpongeBob SquarePants,Mermaid Man and Barnacle Boy IV/Doing Time,""
1:30am,Snowball Effect/One Krab's Trash,""
2:00am,Degrassi: The Next Generation,Ladies Night,""
2:30am,Everything She Wants,""
3:00am,Danger Force,S.W.A.G is Haunted,""
3:30am,Captain Man Strikes Out,""
4:00am,Archibald’s Next Big Thing is Here,The Saddle-Ridge Cup/Mayor Brock,""
4:30am,Skunked!/Neighborhood Bird Watch,""
5:00am,SpongeBob SquarePants,Mermaid Man and Barnacle Boy IV/Doing Time,""
5:30am,Snowball Effect/One Krab's Trash,""
6:00am,Cloudy with a Chance of Meatballs,Who You Calling Garbage? / The Ballad of Johnny Sardine,""
6:30am,Numb Chucks,Flying Shui/Swimming Fools,""
7:00am,The Casagrandes,Kick Some Bot/ Salvador Doggy,""
7:30am,The Loud House,Power Play with the Casagrandes/Room for Improvement with the Casagrandes,""
8:00am,SpongeBob SquarePants,Whale Watching/Krusty Kleaners,""
8:30am,Patnocchio/ChefBob,""
9:00am,The Patrick Star Show,Bubble Bass Reviews/Patrick's Prison Pals,""
9:30am,Kamp Koral: SpongeBob's Under Years,Sugar-Squeeze/Tag. You're It,""
10:00am,SpongeBob SquarePants,Plankton Paranoia/Library Cards,""
10:30am,The Croods: Family Tree,Game Nightmare,""
11:00am,DreamWorks Dragons: The Nine Realms,Webs' Masters,""
11:30am,The Loud House,Power Play with the Casagrandes/Room for Improvement with the Casagrandes,""
12:00pm,Blue's Big City Adventure (2022),""
12:30pm
1:00pm
1:30pm,SpongeBob SquarePants,Plankton Paranoia/Library Cards,""
2:00pm,Kamp Koral: SpongeBob's Under Years,Quest for Tire/Cabin of Curiosities,""
2:30pm,Best and Bester,Get Shirty/This Solves Nothing,""
3:00pm,Kamp Koral: SpongeBob's Under Years,Sugar-Squeeze/Tag. You're It,""
3:30pm,The Patrick Star Show,Bubble Bass Reviews/Patrick's Prison Pals,""
4:00pm,SpongeBob SquarePants,Whale Watching/Krusty Kleaners,""
4:30pm,Patnocchio/ChefBob,""
5:00pm,Call the Cops!/Surf N' Turf,""
5:30pm,Appointment TV/Karen's Virus,""
6:00pm,The Smurfs (2013),""
6:30pm
7:00pm
7:30pm
8:00pm,The Smurfs (2013),""
8:30pm
9:00pm
9:30pm
10:00pm,The Hardy Boys,A Strange Inheritance,""
10:30pm
11:00pm,Degrassi: The Next Generation,Don't Stop Belivin',""
11:30pm,If This is It,""
