Time,Show,Episode,Youtube Video ID
12:00am,Justice League Unlimited,Question Authority,
12:30am,Mobile Suit Gundam SEED,In the Name of Justice,
1:00am,Inuyasha,Sota Falls in Love,
1:30am,.hack//SIGN,Promise,
2:00am,ReBoot,What's Love Got to Do With It?,
2:30am,Beasties,Code of Hero,
3:00am,SD Gundam Force,"A Princess, a Cake, and a Winged Knight",
3:30am,Dragon Ball GT,Vegeta Goes on a Rampage!,
4:00am,Teen Titans,Wavelength,
4:30am,Transformers Energon,Battle of Asteroid Belt,
5:00am,Hamtaro,"Boss, The Cool Ham Of The Sea!",
5:30am,Beyblade,Majestic Battle,
6:00am,Seven Little Monsters,High Noon/Winning Streak,
6:30am,Monster by Mistake,Live From Pickford,
7:00am,Battle B-Daman,Gray And The Blues,
7:30am,Yamato & Terry's Excellent Adventure,,
8:00am,A Fistful of B-DaBalls,,
8:30am,Yamato Versus the Masked Marble,,
9:00am,Jackie Chan Adventures,"The Powers That Be, Part 1",
9:30am,Xiaolin Showdown,Royal Rumble,
10:00am,Danny Phantom,Shades Of Gray,
10:30am,The Powerpuff Girls,Documentary / Girls Gone Mild,
11:00am,Teen Titans,"Titans East, Part 2",
11:30am,Justice League Unlimited,Ultimatum,
12:00pm,Pokémon: Advanced Challenge,"Me, Myself and Time",
12:30pm,Yu-Gi-Oh!,"Grappling with a Guardian, Part 2",
1:00pm,Video & Arcade Top 10,Episode 20,
1:30pm,Spy Academy,Mission: De-Icy Situation,
2:00pm,Beyblade,Swiped On The Streets,
2:30pm,Battle B-Daman,Yamato And Terry's Excellent Adventure,
3:00pm,Transformers: Energon,Battle Of Asteroid Belt,
3:30pm,Martin Mystery,Mystery Of The Vanishing,
4:00pm,The Fairly OddParents,Channel Chasers,
4:30pm,,,
5:00pm,,,
5:30pm,Being Ian,Band Of Bruthaz,
6:00pm,Spy Academy,Mission: De-Icy Situation,
6:30pm,Timeblazers,The Keys To The Kingdgom,
7:00pm,Mystery Hunters,Beast Of Exmoor/Cadborosaurus,
7:30pm,Dark Oracle,Paintball Wizard,
8:00pm,Smallville,Heat,
8:30pm,,,
9:00pm,National Lampoon's Vacation (1983),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
11:00pm,YTV's Hit List,HIT009,
11:30pm,,,
