Time,Show,Episode
12:05am,Dennis the Menace (1993),
12:30am,,
1:00am,,
1:30am,,
2:06am,YTV Hit List: The Canadian X-Perience,
2:35am,Bob and Margaret,Friends For Dinner
3:05am,Mystery Hunters,Brown Mountain Lights - Spoon Bending
3:32am,Spy Academy,Mission Song Stress
4:01am,Prank Patrol,Rigged Resto
4:29am,15 Love,Every Dog Has Its Day
4:59am,Mystery Hunters,Ogopogo - Mummy
5:24am,Freaky Stories,Blind Date
5:29am,Timeblazers,The Great Stink
5:53am,Freaky Stories,Safe At Home
5:59am,Hamtaro,A Breath Of Autumn!
6:30am,Mona the Vampire,Frosty / Vamp Rack
7:00am,Winx Club,The Nightmare Monster
7:30am,Jacob Two-Two,Jacob and the Notorious Knit Knapper
8:00am,"The Adventures of Jimmy Neutron, Boy Genius",Fundemonium
8:30am,Brady's Beasts,How To Distract An Attractor / How To Say Goodbye
9:00am,LazyTown,The Laziest Town
9:24am,Pingu,Pingu Visits Kindergarten
9:30am,Monster By Mistake,Back In Time
9:53am,Snailympics,Tito's Exam
10:00am,Rupert,Rupert And Bill In Gameland
10:24am,Funpak,Wild Wild Circus - 1
10:30am,Seven Little Monsters,Good Night
11:00am,Hamtaro,The Flying Carp
11:23am,Pingu,Pingu Clears The Snow
11:30am,Flying Rhino Junior High,Daredevil O'Toole and the Amazon Adventure
12:00pm,The Fairly OddParents,A Wish Too Far / Tiny Timmy
12:29pm,Brady's Beast,How To Distract an Attractor / How to Say Goodbye
12:59pm,Care Bears,Tugs The Brave / Coconut Crazy
1:21pm,Snailympics,Sports Drawing Competition
1:30pm,George Shrinks,Speed Shrinks
2:00pm,Mona the Vampire,Fortune Cookie / Pixies
2:30pm,LazyTown,Hero for a Day
2:59pm,Jacob Two-Two,Jacob Two-Two and the Conniving Caterer
3:29pm,Yu-Gi-Oh! GX,A Duel in Love
4:00pm,Teen Titans,Fear Itself
4:30pm,All Grown Up,"It's Karma, Dude"
4:59pm,The Fairly OddParents,Shelf Life
5:30pm,SpongeBob SquarePants,Snowball Effect / One Krab's Trash
5:59pm,Being Ian,Sask-Watch
6:29pm,Martin Mystery,Attack of the Lawn Knomes
6:59pm,Unfabulous,The Book Club
7:29pm,15/Love,Fortunate Son
7:59pm,SpongeBob SquarePants,As Seen on TV / Can You Spare a Dime
8:30pm,Sabrina the Teenage Witch,Sabrina Through the Looking Glass
9:00pm,Yvon of the Yukon,Land of the Midnight Scum
9:30pm,The Fresh Prince of Bel-Air,"Not With My Pig, You Don't"
10:00pm,My Family,The Book of Love
10:36pm,Bob and Margaret,Bob Gets Wired
11:06pm,Inuyasha,Terror of the Ancient Noh Mask
11:37pm,Dragon Ball,Oolong the Terrible
