Time,Show,Episode,Image
12:00am,Justice League Unlimited,Hunter's Moon,""
12:30am,Mobile Suit Gundam SEED,Divine Thunder,""
1:00am,Inuyasha,The Suspicious Faith Healer and the Black Kirara,""
1:30am,.hack//SIGN,Epitaph,""
2:00am,ReBoot,Sacrifice,""
2:30am,Beasties,Transmutate,""
3:00am,SD Gundam Force,Bakunetsumaru's Struggle,""
3:30am,Dragon Ball GT,Super Gogeta! Goku and Vegeta Become One!,""
4:00am,Teen Titans,"Titans East, Part 2",""
4:30am,Transformers Energon,Energon Tower,""
5:00am,Hamtaro,Treasure Hunting,""
5:30am,Beyblade,Losing Kai,""
6:00am,Seven Little Monsters,Ahoy / Pony Tale,""
6:30am,Monster by Mistake,Billy Caves In,""
7:00am,Transformers: Energon,Energon Tower,""
7:30am,Battle B-Daman,The Bull Supremacy,""
8:00am,Yu-Gi-Oh!,"Grappling with a Guardian, Part 3",""
8:30am,Beyblade,It's A Battle Royale,""
9:00am,Jackie Chan Adventures,"The Powers That Be, Part 2",""
9:30am,Xiaolin Showdown,Mala Mala Jong,""
10:00am,Danny Phantom,Fanning The Flames,""
10:30am,The Powerpuff Girls,Curses / Bang for Your Buck,""
11:00am,Teen Titans,Don't Touch That Dial,""
11:30am,Justice League Unlimited,Dark Heart,""
12:00pm,Pokémon: Advanced Challenge,A Fan With A Plan,""
12:30pm,Yu-Gi-Oh!,"Grappling with a Guardian, Part 3",""
1:00pm,Video & Arcade Top 10,Episode 21,""
1:30pm,Spy Academy,Mission: Find And Unwind,""
2:00pm,Beyblade,It's A Battle Royale,""
2:30pm,Battle B-Daman,The Bull Supremacy,""
3:00pm,Transformers: Energon,Energon Tower,""
3:30pm,Martin Mystery,It Came From Inside The Box,""
4:00pm,The Land Before Time IX: Journey to Big Water (2002),""
4:30pm
5:00pm
5:30pm,Mishcief City,Dinner Party/Dress Code,""
6:00pm,Spy Academy,Mission: Art Attack,""
6:30pm,Timeblazers,"Plains, Trains & Stagecoaches",""
7:00pm,Mystery Hunters,Frankenstein / Shadow People,""
7:30pm,Dark Oracle,Fashion Queen,""
8:00pm,Smallville,Duplicity,""
8:30pm
9:00pm,National Lampoon's European Vacation (1985),""
9:30pm
10:00pm
10:30pm
11:00pm,YTV's Hit List,HIT020,""
11:30pm
