Time,Show,Episode,Youtube Video ID
12:00am,Uptown Girls (2003),,
12:30am,,,
1:00am,,,
1:30am,,,
2:00am,Smallville,Forsaken,
2:30am,,,
3:00am,Samurai Jack,"Birth of Evil, Part 1",
3:30am,Avatar: The Last Airbender,Chapter 3: The Southern Air Temple,
4:00am,Xiaolin Showdown,The Evil Within,
4:30am,Teen Titans,"The End, Part 1",
5:00am,Martin Mystery,The Body-Swapper,
5:30am,Danny Phantom,Control Freaks,
6:00am,Hamtaro,Laura is Really Gone!,
6:30am,Mona the Vampire,Mona vs. Ms. Marvelous / Spelling Bee,
7:00am,Winx Club,Gangs of Gardenia,
7:30am,Mew Mew Power,The Taming of the Mew,
8:00am,The Adventures of Jimmy Neutron: Boy Genius,Foul Bull / Science Fair Affair,
8:30am,My Life as a Teenage Robot,Toying with Jenny / Teenage Mutant Ninja Troubles,
9:00am,The Fairly OddParents,Boys in the Band / Hex Games,
9:30am,All Grown Up!,The Curse Of Reptar,
10:00am,SpongeBob SquarePants,Help Wanted / Reef Blower / Tea at the Treedome,
10:30am,Catscratch,Slumber Party / Off the Leash,
11:00am,Jacob Two-Two,Jacob Two-Two and the Cranial Classroom Caper,
11:30am,Being Ian,"O Brother, Where Art Thou?",
12:00pm,Furby: The Amazing Discovery (2005),,
12:30pm,,,
1:00pm,The Jetsons,A Jetson Christmas Carol,
1:30pm,Elfkins First Christmas (2002),,
2:00pm,Christopher the Christmas Tree (1993),,
2:30pm,Barbie in the Nutcracker (2001),,
3:00pm,,,
3:30pm,,,
4:00pm,Rudolph the Red-Nosed Reindeer: The Movie (1998),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Rudolph the Red-Nosed Reindeer and the Island of Misfit Toys (2001),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,Being Ian,Animal House,
8:30pm,Mystery Hunters,Blackbeard / Castle Ghosts,
9:00pm,Ghost Trackers,The Ghost of George Brown House,
9:30pm,Spy Academy,Mission: Operation Trees,
10:00pm,Prank Patrol,Robots,
10:30pm,15/Love,Comfort Zones,
11:00pm,My Family,Unkindest Cut,
11:30pm,Bob and Margaret,The Trouble with Mummy,
