Time,Show,Episode
12:00am,Justice League Unlimited,The Return
12:30am,Mobile Suit Gundam SEED,War For Two
1:02am,Inuyasha,Target: Sesshomaru and Inuyasha
1:30am,Witch Hunter Robin,Rent
2:00am,ReBoot,Where No Spirit Has Gone Before
2:30am,Beasties,Low Road
3:00am,SD Gundam Force,Awakening! Feather Dragon
3:30am,Dragon Ball GT,"The Fierce Battle Between Goku, The Super-Saiyan 4 and Super-Android 17!"
4:00am,Dragon Ball Z,Spirit Bomb Triumphant
4:30am,Transformers Energon,Ironhide Team
5:00am,Hamtaro,Doctor Lion
5:30am,Beyblade,Familiar Faces
6:00am,Seven Little Monsters,Elephant
6:30am,Monster by Mistake,Night Of The Living Meat
7:00am,Transformers: Energon,Team Ironhide
7:30am,SD Gundam Force,Awakening! Feather Dragon
8:00am,Yu-Gi-Oh!,"On The Wrong Track, Part III"
8:30am,Beyblade G-Revolution,The Beyblading Spirit
9:00am,Jackie Chan Adventures,Half A Mask Of Kung-Fu
9:30am,Xiaolin Showdown,Royal Rumble
10:00am,Danny Phantom,Shades Of Gray
10:30am,The Powerpuff Girls,West In Pieces
11:00am,Teen Titans,Deception
11:30am,X-Men: Evolution,"Ascension, Part 2"
12:00pm,Pokémon: Advanced Challenge,Take The Lombre Home
12:30pm,Yu-Gi-Oh!,"On The Wrong Track, Part III"
1:00pm,Video & Arcade Top 10,Episode 11
1:30pm,Spy Academy,Operation: Double Not!!
2:00pm,Beyblade G-Revolution,The Beyblading Spirit
2:30pm,Duel Masters,"Looney Mikuni, Part 2"
3:00pm,Transformers: Energon,Team Ironhide
3:30pm,Martin Mystery,Zombie Island
4:00pm,ReBoot: Daemon Rising (2001),
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,Spy Academy,Operation: Double Not!!
6:30pm,Timeblazers,The Mother Of All Inventions
7:00pm,Mystery Hunters,Oracle / Cursed Fort
7:30pm,Dark Oracle,Paintball Wizard
8:00pm,My Girl (1991),
8:30pm,,
9:00pm,,
9:30pm,,
10:00pm,YTV's Hit List,HIT022
10:30pm,,
11:00pm,Funpak,Episode 3
11:30pm,Dark Oracle,Paintball Wizard
