Time,Show,Episode,Youtube Video ID
12:00am,Wayne's World 2 (1993),,
12:30am,,,
1:00am,,,
1:30am,,,
2:00am,Smallville,Whisper,
2:30am,,,
3:00am,Samurai Jack,Jack and the Zombies,
3:30am,Avatar: The Last Airbender,The Boy in the Iceberg,
4:00am,The Avatar Returns,,
4:30am,Teen Titans,Don't Touch That Dial,
5:00am,Martin Mystery,The Sewer Thing,
5:30am,Danny Phantom,Control Freaks,
6:00am,Hamtaro,The Scary Mountain Ghost!,
6:24am,Pingu,Pingu Is Left Out,
6:30am,Mona the Vampire,Spitting Image / Funhouse,
7:00am,Winx Club,Back to School,
7:30am,Mew Mew Power,The Main Mew's Muse,
8:00am,"The Adventures of Jimmy Neutron, Boy Genius",The Retroville 9 / Grumpy Young Men,
8:30am,My Life as a Teenage Robot,Sister Sledgehammer / Pajama Party Prankapalooza,
9:00am,The Fairly OddParents,Escape From Unwish Island / The Gland Plan,
9:30am,All Grown Up,Blind Man's Bluff,
10:00am,SpongeBob SquarePants,Fear Of a Krabby Patty / Shell Of a Man,
10:30am,Catscratch,Unicorn Club / Go Gomez! Go!,
11:00am,Jacob Two-Two,Jacob Two-Two and the Pirated Pastry,
11:30am,Being Ian,The Kelley's,
12:00pm,Martin Mystery,Curse of the Looking Glass,
12:30pm,Brady's Beasts,How to Break Up a Berserker / How to Stop a Stink,
1:00pm,Winx Club,Back to School,
1:30pm,Mew Mew Power,The Main Mew's Muse,
2:00pm,Girlstuff Boystuff,Lust In Translation / Spring Break,
2:30pm,Spy Academy,Mission Nobody's Fool,
3:00pm,Video and Arcade Top 10,Episode # 037,
3:30pm,The Fresh Prince of Bel-Air,The Fresh Prince Project,
4:00pm,Sabrina Down Under (1999),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
5:51pm,Funpak,Miracle Koala - 1,
6:00pm,The Brady Bunch Movie (1995),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,YTV's Hit List: Princess of Pop,,
8:30pm,Mystery Hunters,Prison Inn / Ghost Seeing Dogs,
9:00pm,Ogopogo / Mummy,,
9:30pm,Spy Academy,Mission Nobody's Fool,
10:00pm,Prank Patrol,Superhero,
10:30pm,15/Love,Return of the King,
11:00pm,My Family,The Serpent's Tooth,
11:30pm,Bob and Margaret,Bob's Burglary,
