Time,Show,Episode,Image
12:00am,Ghost in the Shell: Stand Alone Complex,Section 9,""
12:30am,Samurai Jack,Jack and the Labyrinth,""
1:00am,Witch Hunter Robin,Separate Lives,""
1:30am,Mobile Suit Gundam SEED,Crossroads,""
2:00am,Naruto,The Forest of Chakra,""
2:32am,Inuyasha,Koga's Solitary Battle,""
3:00am,Transformers: Cybertron,Ice,""
3:30am,Dragon Ball GT,Showdown: Goku Vs. General Lock!,""
4:00am,One Piece,King Of The Bus Boys,""
4:30am,Yu-Gi-Oh!,"Isolated In Cyberspace, Part 3",""
5:00am,Pokémon Chronicles,A Date With Delcatty!,""
5:30am,Beyblade,Showdown In Hong Kong,""
6:00am,Hamtaro,Ham-Romance,""
6:30am,Mona the Vampire,Bird Boy / Flower Power,""
7:00am,Krypto the Superdog,Dogbot to the Rescue / Bad Bailey,""
7:30am,Battle B'Daman,Enraging Bull,""
8:00am,Rebel Without B-Daman,""
8:30am,"The Good, The Bad and The B-Daman",""
9:00am,Yamato vs. the Masked Marble: Part Two,""
9:30am,Xiaolin Showdown,Dreamscape,""
10:00am,Danny Phantom,Life Lessons,""
10:30am,Hi Hi Puffy AmiYumi,Treasure Map / Kaz vs. Katz / Bad Manager,""
11:00am,Justice League Unlimited,The Balance,""
11:30am,Avatar: The Last Airbender,The Waterbending Scroll,""
12:00pm,Pokémon: Advanced Battle,Vanity Affair,""
12:30pm,Shaman King,Road Trip,""
1:00pm,Beyblade,Pros and Ex-Cons,""
1:30pm,Transformers Cybertron,Ice,""
1:58pm,Battle B'Daman,Enraging Bull,""
2:28pm,D.I.C.E.,Puffy's Quest,""
2:56pm,Video & Arcade Top 10,#044,""
3:26pm,Zixx: Level Two,Beware the Man Eating Chicken,""
3:57pm,"The Adventures of Jimmy Neutron, Boy Genius","Win, Lose and Kaboom!",""
4:27pm
4:57pm
5:30pm,Prank Patrol,Punk Makeover,""
6:00pm,Being Ian,Animal House,""
6:30pm,Martin Mystery,Wrath Of The Torrington Worm,""
7:00pm,Ghost Trackers,The Ghost Of Helliwell House,""
7:30pm,Dark Oracle,Masquerade,""
8:00pm,Smallville,Truth,""
8:30pm
9:00pm,Liar Liar (1997),""
9:30pm
10:00pm
10:30pm
11:00pm,Bob and Margaret,No Trouble,""
11:30pm,Problems,""
