Time,Show,Episode,Image
12:00am,School Ties (1992),""
12:30am
1:00am
1:30am
2:00am
2:30am,Hi Hi Puffy AmiYumi,Ami Goes Bad/Robo-Pop/Metal Mental,""
3:00am,Samurai Jack,Jack And The Rave,""
3:30am,Avatar: The Last Airbender,Chapter 3: The Southern Air Temple,""
4:00am,Teen Titans,Citadel Of Doom,""
4:30am,Cyborg The Barbarian,""
5:00am,Martin Mystery,Scream From The Forest,""
5:30am,Danny Phantom,Public Enemies,""
6:00am,Hamtaro,The Reconciliation!,""
6:30am,Mona the Vampire,Sun / Heat Wave,""
7:00am,Winx Club,Princess of Tides,""
7:30am,Mew Mew Power,The Mew Kid in Town,""
8:00am,"The Adventures of Jimmy Neutron, Boy Genius",Beach Party Mummy,""
8:30am,My Life As a Teenage Robot,Future Shock / Humiliation 101,""
9:00am,The Fairly OddParents,Back To The Norm / Teeth For Two,""
9:30am,All Grown Up,Yu-Gotta-Go,""
10:00am,SpongeBob SquarePants,Great Snail Race / Mid-Life Crustacean,""
10:30am,Catscratch,To the Moon / Bringing Down the Mouse,""
11:00am,Jacob Two-Two,Jacob Two-Two & The Super Special Skates,""
11:30am,Being Ian,Planet Of The Imps,""
12:00pm,Martin Mystery,Mystery Of The Teen Town,""
12:30pm,Brady's Beast,How to Get Rid of an Undesirable Monster / How to Date a Werewolf,""
1:00pm,Barbie and the Magic of Pegasus (2005),""
1:30pm
2:00pm
2:30pm
3:00pm,Video and Arcade Top 10,Episode # 030,""
3:30pm,The Fresh Prince of Bel-Air,"Bang The Drum, Ashley",""
4:00pm,The Flintstones (1994),""
4:30pm
5:00pm
5:30pm
6:00pm,The Addams Family (1991),""
6:30pm
7:00pm
7:30pm
8:00pm,YTV's Hit List: Gritty Guitars and Punk-Pop Filled...,""
8:30pm,Mystery Hunters,New England Vampires / Aurora Borealis,""
9:00pm,Hypnosis / Pet Psychics,""
9:30pm,Spy Academy,Mission: Stop The Optics,""
10:00pm,Prank Patrol,Punk Makeover,""
10:30pm,15/Love,Fixed Doubles,""
11:00pm,My Family,A Pain In The Class,""
11:30pm,Bob and Margaret,"Blood, Sweat & Tears",""
