Time,Show,Episode,Image
12:00am,Ghost in the Shell: Stand Alone Complex,Chat! Chat! Chat!,""
12:30am,Samurai Jack,"Jack, the Monks, and the Ancient Master's Son",""
12:58am,Witch Hunter Robin,Sign of the Craft,""
1:30am,Mobile Suit Gundam SEED,False Peace,""
2:00am,Naruto,The Oath of Pain,""
2:30am,Inuyasha,The Sacred Vajra and the Mystery of the Living Bud,""
3:00am,Transformers: Cybertron,Champion,""
3:30am,Dragon Ball GT,"Lock, The Might Mutant Takes To The Field",""
4:00am,One Piece,Zolo's Pledge,""
4:30am,Yu-Gi-Oh!,"Showdown In The Shadows, Part 1",""
5:00am,Pokémon Chronicles,Oaknapped!,""
5:30am,Beyblade,The Qualifier Begins,""
6:00am,Hamtaro,A Breath of Autumn!,""
6:24am,Pingu,Pingu and the Paper Aeroplane,""
6:30am,Mona the Vampire,Small Town / Devious,""
7:00am,Krypto the Superdog,Puss in Space Boots / Teen Tiny Trouble,""
7:30am,Battle B'Daman,The Return of the B-Daplayer,""
7:59am,Yu-Gi-Oh!,Reliving the Past,""
8:29am,Beyblade G-Revolution,The Mysterious Mystel,""
8:59am,Teen Titans,Overdrive,""
9:30am,Xiaolin Showdown,"Hear Some Evil, Do Some Evil",""
9:59am,Danny Phantom,Lucky in Love,""
10:30am,Hi Hi Puffy AmiYumi,Yumi Saves Kaz / Rock and Roe / Scowlitis,""
11:00am,Justice League Unlimited,Task Force X,""
11:29am,"Avatar, the Last Airbender","Winter Solstice, Part 2: Avatar Roku",""
11:59am,Pokémon: Advanced Battle,Solid as a Solrock,""
12:29pm,Shaman King,A Rain of Bones,""
12:59pm,Beyblade G-Revolution,The Mysterious Mystel,""
1:29pm,Transformers Cybertron,Champions,""
1:59pm,Battle B'Daman,The Return of the B-Daplayer,""
2:29pm,D.I.C.E.,Forgotten Labyrinth,""
2:59pm,Video and Arcade Top 10,Episode # 044,""
3:29pm,Zixx: Level Two,Spin Cycle,""
3:58pm,The Wild Thornberrys Movie (2002),""
4:28pm
4:58pm
5:28pm
5:46pm,Funpak,Cool Man - 5,""
5:57pm,Being Ian,Joust Kidding Around,""
6:28pm,Martin Mystery,Hairier And Scarier,""
6:59pm,Ghost Trackers,The Ghost of Gibraltar Point,""
7:30pm,Dark Oracle,Dark Oracle,""
8:00pm,Smallville,Legacy,""
8:30pm
9:00pm,The Nutty Professor (1996),""
9:30pm
10:00pm
10:30pm
10:59pm,Bob and Margaret,The Trouble with Mummy,""
11:29pm,The Fly on the Wall,""
