Time,Show,Episode,Youtube Video ID
12:00am,Justice League Unlimited,Greatest Story Never Told,
12:30am,Mobile Suit Gundam SEED,The Land Of Peace,
1:00am,Inuyasha,Panther Tribe,
1:30am,Witch Hunter Robin,Redemption Day,
2:00am,ReBoot,Number 7,
2:30am,Beasties,Law Of The Jungle,
3:00am,SD Gundam Force,Attack Of The Big-Zam,
3:30am,Dragon Ball GT,Android 18 Gets Her Revenge!,
4:00am,Dragon Ball Z,Celebrations With Mr. Buu,
4:30am,Transformers Energon,Formidable,
5:00am,Hamtaro,Keeping Promises,
5:30am,Beyblade,Runaway Diachi,
6:00am,Seven Little Monsters,All's Quiet On Monster Front / Nightmare,
6:30am,Monster by Mistake,Badgering Billy,
7:00am,Transformers: Energon,Formidable,
7:30am,SD Gundam Force,Attack Of The Big-Zam,
8:00am,Beyblade G-Revolution,Principles of Victory,
8:30am,Welcome to My Nightmare!,,
9:00am,Brooklyn's Back,,
9:30am,Beybattle for the Ages,,
10:00am,Danny Phantom,Fanning The Flames,
10:30am,The Powerpuff Girls,Crazy Mixed Up Puffs / Mizzen,
11:00am,Teen Titans,X,
11:30am,X-Men: Evolution,Growing Pains,
12:00pm,Pokémon: Advanced Challenge,True Blue Swablu,
12:30pm,Yu-Gi-Oh!,Self-Destruction,
1:00pm,Video & Arcade Top 10,Episode 8,
1:30pm,Spy Academy,Operation: Zone Alarm,
2:00pm,Beyblade G-Revolution,The Principles Of Victory,
2:30pm,Duel Masters,Strange Twist Of Fate,
3:00pm,Transformers: Energon,Formidable,
3:30pm,Martin Mystery,The Lost Tribe,
4:00pm,Twenty Thousand Leagues Under the Seas (1954),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Spy Academy,Operation: Zone Alarm,
6:30pm,Timeblazers,A Soldiers Life,
7:00pm,Mystery Hunters,Apollo 6 / Montreal UFO,
7:30pm,Dark Oracle,Fashion Queen,
8:00pm,My Girl 2 (1994),,
8:30pm,,,
9:00pm,,,
9:30pm,,,
10:00pm,YTV's Hit List,HIT0223,
10:30pm,,,
11:00pm,Funpak,Episode 4,
11:30pm,Dark Oracle,Fashion Queen,
