Time,Show,Episode,Image
12:00am,Justice League Unlimited,This Little Piggy,""
12:30am,Gundam Seed,False Peace,""
1:00am,Inuyasha,Fateful Night In Togengyo,""
1:30am
2:00am,ReBoot,Webriders on the Storm,""
2:30am,Beasties,Aftermath,""
3:00am,SD Gundam Force,The Final Battle! Commander vs. Captain,""
3:30am,Dragon Ball GT,Pan and Goku v.s. the Evil Princess Otto!,""
4:00am,Teen Titans,How Long Is Forever?,""
4:30am,Transformers Energon,Cybertron City,""
5:00am,Hamtaro,"Get Well, Laura",""
5:30am,Beyblade,Brooklyn's Back,""
6:00am,Seven Little Monsters,Out Of Sight,""
6:30am,Monster by Mistake,Curse Of The Invisible Man,""
7:00am,Transformers: Energon,Cybertron City,""
7:30am,SD Gundam Force,The Final Battle! Commander Vs. Captain,""
8:00am,Yu-Gi-Oh!,"Flight Of Fear Part, Part 2",""
8:30am,Beyblade,New Kid In Town,""
9:00am,Jackie Chan Adventures,Ninja Twilight,""
9:30am,Xiaolin Showdown,Tangled Web,""
10:00am,Danny Phantom,One Of A Kind,""
10:30am,The Powerpuff Girls,Toast Of The Town / Divide & Conquer,""
11:00am,Teen Titans,Haunted,""
11:30am,Justice League Unlimited,Initiation,""
12:00pm,Pokémon: Advanced Challenge,A Double Dilemma,""
12:30pm,Yu-Gi-Oh!,"Flight Of Fear Part, Part 2",""
1:00pm,Video & Arcade Top 10,Episode 12,""
1:30pm,Spy Academy,Operation: Flour Fuel,""
2:00pm,Beyblade G-Revolution,New Kid In Town,""
2:30pm,Duel Masters,Sound Of Dueling,""
3:00pm,Transformers: Energon,Spark,""
3:30pm,Martin Mystery,"They Came From The Gateway, Part 1",""
4:00pm,The Secret of NIMH 2: Timmy to the Rescue (1998),""
4:30pm
5:00pm
5:30pm
6:00pm,Spy Academy,Operation: Flour Fuel,""
6:30pm,Timeblazers,History's Biggest Mistakes,""
7:00pm,Mystery Hunters,Banshee / Mothman,""
7:30pm,Dark Oracle,Idolized,""
8:00pm,Smallville,Craving,""
8:30pm
9:00pm,Edward Scissorhands (1990),""
9:30pm
10:00pm
10:30pm
11:00pm,YTV's Hit List,HIT027,""
11:30pm
