Time,Show,Episode,Youtube Video ID
12:00am,Justice League Unlimited,Clash,
12:30am,Mobile Suit Gundam SEED,The Descending Sword,
1:00am,Inuyasha,Nursing Battle of the Rival Lovers,
1:30am,.hack//SIGN,Reason,
2:00am,ReBoot,Cross Nodes,
2:30am,Beasties,Bad Spark,
3:00am,SD Gundam Force,Go! Gunbike!,
3:30am,Dragon Ball GT,Ii Shenron Claims the Power of Seven!,
4:00am,Teen Titans,Betrothed,
4:30am,Transformers Energon,"Starscream, the Mysterious Mercenary",
5:00am,Hamtaro,Stan And Sandy Make Up,
5:30am,Beyblade,Art Attack,
6:00am,Seven Little Monsters,April Fools,
6:30am,Monster by Mistake,Back In Time,
7:00am,Transformers: Energon,"Starscream, The Mysterious Mercenary",
7:30am,Battle B-Daman,Ice To Meet You,
8:00am,Yu-Gi-Oh!,"Grappling with a Guardian, Part 1",
8:30am,Beyblade,Roughing It,
9:00am,Jackie Chan Adventures,J2 Revisited,
9:30am,Xiaolin Showdown,Big As Texas,
10:00am,Danny Phantom,My Brother's Keeper,
10:30am,The Powerpuff Girls,Lying Around / Bubble Boy,
11:00am,Teen Titans,"Titans East, Part 1",
11:30am,Justice League Unlimited,Greatest Story Never Told,
12:00pm,Pokémon: Advanced Challenge,Whishcash And Ash,
12:30pm,Yu-Gi-Oh!,"Grappling with a Guardian, Part 1",
1:00pm,Video & Arcade Top 10,Episode 19,
1:30pm,Spy Academy,Mission: Stop The Optics,
2:00pm,Beyblade,Roughing It,
2:30pm,Battle B-Daman,Ice To Meet You,
3:00pm,Transformers: Energon,"Starscream, The Mysterious Mercenary",
3:30pm,Martin Mystery,Mark Of The Shapeshifter,
4:00pm,Inspector Gadget's Last Case: Claw's Revenge (2002),,
4:30pm,,,
5:00pm,,,
5:30pm,Martin Mystery,Crypt Of The Djini,
6:00pm,Spy Academy,Mission: De-Icy Situation,
6:30pm,Timeblazers,Short History Of Time,
7:00pm,Mystery Hunters,Grand Canyon / Bog Body,
7:30pm,Dark Oracle,Meeting Of The Quarter Moon,
8:00pm,Smallville,Tempest,
8:30pm,,,
9:00pm,Ferris Bueller's Day Off (1986),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
11:00pm,YTV's Hit List,HIT034,
11:30pm,,,
