Time,Show,Episode
12:00am,Futurama,
12:30am,Invader ZIM,Germs / Dark Harvest
1:00am,Justice League Unlimited,Flash and Substance
1:30am,Eureka Seven,
2:01am,Bleach,
2:31am,Gundam SEED Destiny,
3:02am,Hip Hop Abs (Paid Programming),
3:33am,H20 Mop (Paid Programming),
4:03am,YTV Shorts,Claws of Malice
4:14am,Adrenalini Brothers,Cruise of Disaster
4:21am,YTV Shorts,Claws of Malice
4:24am,Funpak,Guesomestein's Monsters: A Wolf in Geek's Clothing
4:30am,Team Galaxy,Dance Dance Elimination
5:00am,Being Ian,Band of Bruthaz
5:30am,Battle B'Daman,
6:00am,Inspector Gadget,Art Heist
6:30am,Captain Flamingo,The Globnick / Fault Line
7:00am,Robotboy,I Want That Toy / Sweet Revenge
7:30am,Grossology,Queen for a Day
8:00am,SpongeBob SquarePants,SpongeBob Meets the Strangler / Pranks a Lot
8:30am,The Fairly OddParents,The Big Problem! / Power Mad!
9:00am,Danny Phantom,Attack of the Killer Garage Sale
9:30am,Fantastic Four: World's Greatest Heroes,
10:00am,Storm Hawks,Tranquility Now
10:30am,Teen Titans,"Titans East, Part 2"
11:00am,Legion of Super Heroes,Champions
11:30am,Team Galaxy,
12:00pm,Pokémon: Diamond and Pearl,Gettin' Twiggy with It!
12:30pm,Yu-Gi-Oh! GX,"The Phoenix Has Landed, Part 2"
1:00pm,Transformers: Cybertron,Hero
1:30pm,Idaten Jump,Hero
2:00pm,Monster Warriors,Gnomes for the Holiday
2:30pm,Grossology,Queen for a Day
3:00pm,Martin Mystery,Mark of the Shapeshifter
3:30pm,Team Galaxy,
4:00pm,Thunderbirds (2004),
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,Prank Patrol,
6:30pm,Ghost Trackers,The Ghost of Helliwell House
7:00pm,The Adrenaline Project,
7:30pm,Mystery Hunters,Stonehenge
8:00pm,"Planes, Trains & Automobiles  (1987)",
8:30pm,,
9:00pm,,
9:30pm,,
10:00pm,Weird Years,Autopia
10:30pm,Prank Patrol,
11:00pm,The Adrenaline Project,
11:30pm,Prank Patrol,The Ghost of Helliwell House
