Time,Show,Episode,Image
12:00am,I Know What You Did Last Summer (1997),""
12:30am
1:00am
1:30am
2:00am,Ghost Trackers,Freaky Findings (Recap),""
2:30am,Prank Patrol,Ghost Hunters,""
3:00am,Paid Programming
3:30am,The Flintstones,The Gruesomes,""
4:00am,Martin Mystery,Day of the Shadows,""
4:30am
5:00am,It's Alive,""
5:30am
6:00am,Mona the Vampire,Medusa's Revenge / Fearsome Forecasts,""
6:30am,Jacob Two-Two,Jacob Two-Two and the Ghost,""
7:00am,Winx Club,Back to School,""
7:30am,Edgar & Ellen: Trick or Twins (2006),""
8:00am,The Adventures of Jimmy Neutron: Boy Genius,"My Son, The Hamster / Phantom of Retroland",""
8:30am,Danny Phantom,Fright Night,""
9:00am,Catscratch,Requiem for a Cat / Scaredy Cat,""
9:30am,The Fairly OddParents,Scary GodParents,""
10:00am,SpongeBob SquarePants,Arrgh! / Rock Bottom,""
10:30am,All Grown Up!,Interview with a Campfire,""
11:00am
11:30am,The Flintstones,The Gruesomes,""
12:00pm,Ruby Gloom,"Shaken, Not Scare",""
12:30pm,Once in a Blue Luna,""
1:00pm,Being Ian,Scream Because I Know What You Did to That Psycho Last Summer!,""
1:30pm,The Curse,""
2:00pm,Grossology,Silent But Deadly,""
2:30pm
3:00pm,Mystery Hunters,Alien Contact,""
3:30pm,Monster Museums,""
4:00pm,Gremlins 2: The New Batch (1990),""
4:00pm
5:00pm
5:30pm
6:00pm,Addams Family Values (1993),""
6:30pm
7:00pm
7:30pm
8:00pm
8:30pm,Prank Patrol,Zombie Attack,""
9:00pm,Haunted House,""
9:30pm,Weird Years,Donko Stormy Night,""
10:00pm,Bob and Margaret,Trick or Treat,""
10:30pm,Fries With That?,The Haunted,""
11:00pm,My Family,Friday the 31st,""
11:35pm,Hollywood's 10 Best,Hollywood's 10 Best The Paranormal/Ghost Stories,""
