Time,Show,Episode,Image
12:00am,Futurama,"I, Roommate",""
12:30am,Malcolm in the Middle,Charity,""
1:00am,Sabrina the Teenage Witch,Terrible Things,""
1:30am,The Fresh Prince of Bel-Air,Will Goes Courtin',""
2:00am,Prank Patrol,Rigged Resto,""
2:30am,Weird Years,Zozo's Teeth,""
3:00am,Paid Programming
3:30am
4:00am,Monster Warriors,Fall of the Haunted House of T-Rex,""
4:30am,Team Galaxy,Brett Squared,""
5:00am,Being Ian,Piano Man,""
5:30am,Battle B-Daman,Over Troubled Waters,""
6:00am,Inspector Gadget,A Bad Attitude,""
6:30am,Viva Pinata,Whirlm with a Dream / The Crush,""
7:00am,Grossology,The Perfect Stink,""
7:30am,Idaten Jump,Tower,""
8:00am,Pokémon: Battle Frontier,Odd Pokémon Out!,""
8:30am,Captain Flamingo,Water You Worried / Portrait of a Superhero,""
9:00am,The Amazing Adrenalini Brothers,Peaks of Peril / Voices of Madness / Waves of Turmoil,""
9:30am,Viva Pinata,Whirlm with a Dream / The Crush,""
10:00am,Jane and the Dragon,A Thing of Beauty,""
10:30am,Pippi Longstocking,Pippi Doesn't Sell Her House,""
11:00am,Jacob Two-Two,JTT and the Doubtful Double Agent,""
11:30am,George Shrinks,Coach Shrinks,""
12:00pm,ChalkZone,Do the Twitch / Day of the Living Mall / Bulky Blocky / Piece O'Cake,""
12:30pm,Grossology,The Perfect Stink,""
1:00pm,LazyTown,Hero for a Day,""
1:30pm,Winx Club,Into the Underrealm,""
2:00pm,Ruby Gloom,Doom with a View,""
2:30pm,Captain Flamingo,The Last Stand / Fifty Ways to Leave Your Liver,""
3:00pm,Team Galaxy,Emperor Brett,""
3:30pm,The Adventures of Jimmy Neutron: Boy Genius,Granny Baby / Time is Money,""
4:00pm,The Fairly OddParents,"Vicky Loses Her Icky / Pixies, Inc.",""
4:30pm,Robotboy,Don't Fight It / Kurt's Father,""
5:00pm,My Life as a Teenage Robot,Raggedy Android / Class Action,""
5:30pm,Spongebob Squarepants,Jellyfish Hunter / The Fry Cook Games,""
6:00pm,Being Ian,Piano Man,""
6:30pm,Erky Perky,Where Are We? / Toast To Erky,""
7:00pm,The Naked Brothers Band Movie (2005),""
7:30pm
8:00pm
8:30pm
9:00pm,Futurama,Love's Labours Lost in Space,""
9:30pm,Pinky and the Brain,Tokyo Grows / That Smarts / Brainstem,""
10:00pm,InuYasha,InuYasha Shows His Tears for the First Time,""
10:30pm,Naruto,Sakura and Sasuke: Friends or Foes,""
11:00pm,Fullmetal Alchemist,Mother,""
11:30pm,Shadow Raiders,Bad to the Bone,""
