Time,Show,Episode
12:00am,Invader Zim,Gaz: Taster of Pork
12:30am,Justice League Unlimited,The Once and Future Thing Part 2: Time Warped
1:00am,Fullmetal Alchemist,Bonding Memories
1:30am,Gundam SEED Destiny,The Shadows Of War
2:00am,Bleach,Episode 23
2:30am,Eureka Seven,Join the Future
3:00am,Paid Programming,
3:30am,,
4:00am,YTV Shorts,"The Amazing Adrenalini Brothers ""Joust of Glory"" / Freaky Stories ""The Moving Cactus"" / Funpak ""Grumesomestein's Monsters (Freddie and the Yeti)"
4:30am,Team Galaxy,How Much is that Human in the Window?
5:00am,Grossology,Lights Out
5:30am,Battle B-Daman,The Lion's Den
6:00am,Inspector Gadget,Prince of the Gypsies
6:30am,The Amazing Adrenalini Brothers,Mathematics of Misery / Builders of Frenzy / Leprechaun of Mischief
7:00am,Robotboy,Constabot / Cleaning Day
7:30am,Grossology,The Scab Fairy
8:00am,Spongebob Squarepants,The Secret Box / Band Geeks
8:30am,The Fairly Oddparents,Miss Dimmsdale / Mind Over Magic
9:00am,Danny Phantom,Boxed Up Fury
9:30am,Fantastic Four: World's Greatest Heroes,Doomed
10:00am,Trial By Fire,
10:30am,Team Galaxy,Mega Moon Mints
11:00am,Avatar: The Last Airbender,The Tales of Ba Sing Se
11:30am,Transformers: Cybertron,Collapse
12:00pm,Monster Warriors,Invasion of the Computer Bugs
12:30pm,Yu-Gi-Oh! GX,"A Snake in the Grass, Part 1"
1:00pm,Pokemon: Battle Frontier,Three Jynx and a Baby
1:30pm,Idaten Jump,Tower
2:00pm,Battle B-Daman: Fire Spirits,Hard to Hit
2:30pm,Shuriken School,Old School Ninja
3:00pm,Martin Mystery,The Rise of the Secret Society
3:30pm,Ruby Gloom,Bad Hare Day
4:00pm,Spider-Man: The Venom Saga (2005),
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,Prank Patrol,Killer Bees
6:30pm,Ghost Trackers,The Ghost of Gibraltar Point
7:00pm,Gremlins 2: The New Batch (1990),
7:30pm,,
8:00pm,,
8:30pm,,
9:00pm,Falcon Beach,Trust This
9:30pm,,
10:00pm,Naruto,The Number One Hyperactive. Knucklehead Ninja Joins the Fight!
10:30pm,InuYasha,The Darkness in Kagome's Heart
11:00pm,Transform Heartache Into Courage,
11:30pm,Shadow Raiders,Ragnarok (Part 1)
