Time,Show,Episode,Image
12:00am,Futurama,"",""
12:30am,Malcolm in the Middle,"",""
1:00am,Sabrina the Teenage Witch,Sabrina and the Pirates,""
1:30am,The Fresh Prince of Bel Air,Boxing Helena,""
2:00am,Prank Patrol,Telekinisis,""
2:30am,Weird Years,Lawn and Order,""
3:00am,Paid Programming
3:30am,Dark Oracle,Trapped,""
4:00am,Monster Warriors,Terror at the Drive-In,""
4:30am,Team Galaxy,Comet Surfing,""
5:00am,Being Ian,Band of Burthaz,""
5:30am,Battle B'Daman,Over Troubled Water,""
6:00am,Inspector Gadget,The Invasion,""
6:30am,Viva Pinata,The Abominable Jeli / Mirror Shmirror,""
7:00am,Grossology,Frankenbooger,""
7:30am,Yu-Gi Oh! GX,"",""
8:00am,Pokemon,Wheel... of Frontier!,""
8:30am,Captain Flamingo,Change of Heart / Door Stop in the Name of Love,""
9:00am,The Amazing Adrenalini Brothers,Peaks of Peril / Voices of Madness / Waves of Turmoil,""
9:30am,Viva Pinata,The Abominable Jeli / Mirror Shmirror,""
10:00am,Jane and the Dragon,Shall We Dance,""
10:30am,Erky Perky,"",""
11:00am,Jacob Two Two,Jacob Two Two and the Two Time Two,""
11:30am,George Shrinks,Speed Shrinks,""
12:00pm,SpongeBob SquarePants,SpongeBob Meets the Strangler / Pranks a Lot,""
12:30pm,Grossology,Frankenbooger,""
1:00pm,LazyTown,LazyTown Goes Digital,""
1:30pm,Winx Club,The First Charmix,""
2:00pm,Ruby Gloom,Tooth or Dare,""
2:30pm,Captain Flamingo,Cheese the Day / Beach Blanket Flamingo,""
3:00pm,Team Galaxy,How Much is That Human in the Window?,""
3:30pm,"The Adventures of Jimmy Neutron, Boy Genius","Operation Rescue Jet Fusion, Part 1",""
4:00pm,SpongeBob SquarePants,The Great Snail Race / Mid-Life Crustacean,""
4:19pm,"El Tigre, The Adventures of Manny Rivera","",""
4:37pm,The Fairly OddParents,"Go Young, West Man! / Birthday Wish",""
5:00pm,Casper's Haunted Christmas (2000),""
5:30pm
6:00pm
6:30pm
7:00pm,Storm Hawks,Storm Warning,""
7:30pm,Team Galaxy,"",""
8:00pm,Naruto,"",""
8:30pm,Avatar: The Last Airbender,The Western Air Temple,""
9:00pm,Futurama,"",""
9:30pm,Mobile Suit Gundam SEED Destiny,Athrun on the Run,""
10:00pm,Death Note,Glare,""
10:30pm,Bleach,"",""
11:00pm,Eureka Seven,Watermelon,""
11:30pm,Storm Hawks,Storm Warning,""
