Time,Show,Episode,Youtube Video ID
12:00am,Malcolm in the Middle,Therapy,
12:30am,The Fresh Prince of Bel-Air,Boyz In The Woods,
1:00am,Smallville,Suspect,
1:30am,,,
2:00am,Sabrina The Teenage Witch,,
2:30am,The Fresh Prince of Bel-Air,Boyz In The Woods,
3:00am,Paid Programming  Hip Hop Abs (Infomercial),,
3:30am,15 Love,The Man Without An Ace,
4:00am,Monster Warriors,Termites,
4:30am,Team Galaxy,H20-No,
5:00am,Grossology,School's Grossed Out For Summer,
5:30am,Battle B'Daman,Hog Wild,
6:00am,Inspector Gadget,Movie Set,
6:30am,Monster By Mistake,Soap Box Derby,
7:00am,Jane and the Dragon,A Thing of Beauty,
7:30am,Seven Little Monsters,Runaway Mom,
8:00am,George Shrinks,Sunken Treasures,
8:30am,Brady's Beasts,How To Paint A Pigment / How To Peg A Pooka,
8:25am,Mischief City,Robotoe / Frankenfurter,
9:00am,Captain Flamingo,A Fish Called Milo/High and Flighty,
9:15am,The Amazing Adrenalini Brothers,Bicepts of Triump,
9:22am,Adrenalini Brothers Shorts,,
9:30am,Lazy Town,Dr. Rottenstein,
10:00am,Viva Pinata,On a Sour Note /  Pig-out Mountain,
10:30am,Ruby Gloom,Misery Loves Company,
11:00am,Jacob Two Two,Jacob Two Two Times Two,
11:30am,Mischief City,King of Stink / Shoo Fly,
11:45am,Brady's Beasts,How to save a sapphire / How to vex a virus,
12:00pm,Pokémon,On Cloud Arcanine,
12:30pm,Captain Flamingo,Alien Avalanche / Thor All Over,
12:43pm,The Amazing Adrenalini Brothers,Actors of Infamy,
12:50pm,Hunchback of Heartbreak,,
1:00pm,George Shrinks,Coach Shrinks,
1:30pm,Brady's Beasts,How to housebreak the monster under you bed,
1:45pm,Mischief City,Monster Pound / It Aint Easy Staying Green,
2:00pm,Viva Pinata,Pinatapartyphobia / Royal Visit,
2:30pm,Jacob Two Two,Jacob Two Two and the Persistent Assistant,
3:00pm,Martin Mystery,They Came from Outer Space: Part 1,
3:30pm,Team Galaxy,Cosmic Crisis,
4:00pm,Danny Phantom,Forever Phantom,
4:30pm,Robotboy,Human Fist On Ice / Robot Rebels,
5:00pm,The Fairly OddParents,Mighty Mom & Dyno Dad / Knighty Knight,
5:30pm,SpongeBob SquarePants,Nature Pants / Opposite Day,
6:00pm,Being Ian,Show Me The Bunny,
6:30pm,Prank Patrol,Bad Boyfriend,
7:00pm,The Nick Cannon Show,Law,
7:30pm,Malcolm in the Middle,High School Play,
8:00pm,The Fresh Prince of Bel-Air,A Night At The Oprah,
8:30pm,Yvon Of The Yukon,Ten Little Idiots,
9:00pm,Mystery Hunters,Cave City and Underwater City,
9:30pm,Ghost Trackers,Spruce Lane Farms,
10:00pm,Prank Patrol,The Wrestler,
10:30pm,Weird Years,Autopia,
11:00pm,Bob and Margaret,Fish at the Bat,
11:30pm,15 Love,Racket Strings and Vanity Mirrors,
