Time,Show,Episode,Image
12:00am,Futurama,"",""
12:30am,Malcolm in the Middle,Grandma Sues,""
1:00am,Sabrina the Teenage Witch,Sabrina the Boy,""
1:30am,The Fresh Prince of Bel-Air,"Fresh Prince, The Movie",""
2:00am,Prank Patrol,The Treasure Hunt,""
2:30am,Weird Years,Zozo's Teeth,""
3:00am,Paid Programming,Flower Power,""
3:30am,Dark Oracle,Fashion Queen,""
4:00am,Monster Warriors,Terror of the Troglothals,""
4:30am,Team Galaxy,"Circus of the Stars, Part 3",""
5:00am,Being Ian,Million Dollar Sandy,""
5:30am,Battle B-Daman: Fire Spirits,"",""
6:00am,Inspector Gadget,"",""
6:30am,Viva Pinata,Mission Impinatable / My Little Fergy,""
7:00am,Grossology,It's Gotta be the Shoes,""
7:30am,Yu-Gi-Oh! GX,"",""
8:00am,Pokémon: Battle Frontier,Three Jynx and a Baby,""
8:30am,Captain Flamingo,Drilling Me Softly / Adventures of Milo Sitting,""
9:00am,The Amazing Adrenalini Brothers,Hooves of Thunder / Factory of Malfunction / Flowers of Dread,""
9:30am,Viva Pinata,Mission Impinatable / My Little Fergy,""
10:00am,Jane and the Dragon,Knight Light,""
10:30am,Erky Perky,Key to Kitchen / Cold Snap,""
11:00am,Jacob Two-Two,Jacob Two-Two and the Priceless Puck,""
11:30am,George Shrinks,Speed Shrinks,""
12:00pm,SpongeBob SquarePants,Aargh! / Rock Bottom,""
12:30pm,Grossology,It's Gotta be the Shoes,""
1:00pm,Lazy Town,Robbie's Greatest Misses,""
1:30pm,Winx Club,"",""
2:00pm,Ruby Gloom,Poe-Ranoia,""
2:30pm,Captain Flamingo,Run Milo Run/Blizzard of Ooze,""
3:00pm,Team Galaxy,Psycho-Cycle,""
3:30pm,The Adventures of Jimmy Neutron: Boy Genius,Men At Work,""
4:00pm,SpongeBob SquarePants,The Great Snail Race / Mid-Life Crustacean,""
4:20pm,El Tigre: The Adventures of Manny Rivera,"",""
4:40pm,The Fairly OddParents,Something's Fishy / Presto-Chango,""
5:00pm,The Addams Family (1991),""
5:30pm
6:00pm
6:30pm
7:00pm,Storm Hawks,Best Friends Forever,""
7:30pm,Team Galaxy,"",""
8:00pm,Naruto,"",""
8:30pm,Avatar: The Last Airbender,"",""
9:00pm,Fullmetal Alchemist: Conqueror of Shamballa (2005),""
9:30pm
10:00pm
10:30pm
11:00pm,Eureka Seven,Planet Rock,""
11:30pm,Storm Hawks,Best Friends Forever,""
