Time,Show,Episode,Image
12:00am,The White Shadow,B.M.O.C.,""
12:30am
1:00am,The Quest (1985),""
1:30am
2:00am
2:30am
3:00am,"","",""
3:30am,"","",""
4:00am,"","",""
4:30am,"","",""
5:00am,"","",""
5:30am,"","",""
6:00am,Willy and Floyd,"",""
6:30am,The Hilarious House of Frightenstein,"",""
7:00am
7:30am,Worzel Gummidge,"",""
8:00am,The Lone Ranger,"",""
8:30am,Ghostbusters,"",""
9:00am,"Denver, The Last Dinosaur","",""
9:30am,Teenage Mutant Ninja Turtles,"",""
10:00am,Casper and Friends,Doing What's Fright / Popcorn and Politics / Houndabout / The Professor's Problem,""
10:30am,Saber Rider and the Star Sheriffs,"",""
11:00am,"She-Ra, Princess Of Power","",""
11:30am,Dino Riders,"",""
12:00pm,Puttnam's Prairie Emporium,"",""
12:30pm,Circus,"",""
1:00pm,Special Edition,"",""
1:30pm,StreetNOISE,(Featured: car stereos; indie records; painting; Jack the Ripper),""
2:00pm,Riding High (1950),""
2:30pm
3:00pm
3:30pm
4:00pm,Bonanza,"",""
4:30pm
5:00pm,The Judge,(George MacMillian goes to court),""
5:30pm,Mutual of Omaha's Wild Kingdom,"",""
6:00pm,The Littlest Hobo,Voyageurs (part 1),""
6:30pm,The Adventures of The Black Stallion,The Neuchatel Stallion,""
7:00pm,Vid Kids,"",""
7:30pm,Dog House,A Matter of Trust,""
8:00pm,Fame,"",""
8:30pm
9:00pm,Spatz,"",""
9:30pm,Wide World of Kids,France to the Grand Cayman Islands,""
10:00pm,Smith & Smith,"",""
10:30pm,Positive Parenting,(Topic: eating behavior patterns),""
11:00pm
11:30pm,Wild Side,"(Explorations of four species of mice; the house mouse, dormouse, wood mouse and the harvest mouse)",""
