Time,Show,Episode
12:00am,The White Shadow,Car Repo
12:30am,,
1:00am,Sentimental Journey (1946),
1:30am,,
2:00am,,
2:30am,,
3:00am,,
3:30am,,
4:00am,,
4:30am,,
5:00am,,
5:30am,,
6:00am,Willy and Floyd,
6:30am,House of Frightenstein,
7:00am,,
7:30am,Worzel Gummidge,
8:00am,The Lone Ranger,
8:30am,Ghostbusters,
9:00am,"Denver, The Last Dinosaur",
9:30am,Teenage Mutant Ninja Turtles,
10:00am,Casper The Friendly Ghost,
10:30am,Saber Rider and the Star Sheriffs,
11:00am,"She-Ra, Princess Of Power",
11:30am,Dino-Riders,
12:00pm,Puttnam's Prairie Emporium,
12:30pm,Circus,
1:00pm,Special Edition,
1:30pm,StreetNOISE,(Maniac Mansion adventure; scuba diving; witches; alternative music)
2:00pm,Till The Clouds Roll By (1947),
2:30pm,,
3:00pm,,
3:30pm,,
4:00pm,,
4:30pm,Bonanza,
5:00pm,,
5:30pm,Mutual of Omaha's Wild Kingdom,(examining the social behavior of two species of baboons)
6:00pm,The Littlest Hobo,Little Girl Lost
6:30pm,The Adventures of The Black Stallion,Where There's a Will
7:00pm,Vid Kids,
7:30pm,Dog House,Uncle Digby's History
8:00pm,Fame,
8:30pm,,
9:00pm,Spatz,
9:30pm,Wild World of Kids,New York
10:00pm,Smith & Smith,
10:30pm,Positive Parenting,(helping parents whose children have been abused)
11:00pm,,
11:30pm,The Wild Side,(cuttlefish and angler fish await their prey in a sunken WWII freighter off the coast of Britain)
