Time,Show,Episode,Youtube Video ID
12:00am,Nacho Libre (2006),,
12:30am,,,
1:00am,,,
1:30am,,,
2:00am,Game On,One Hundred Yard Pant Stain Dash / Lunch Time Surprise,
2:30am,The Thundermans,Shred It Go,
3:00am,"Nicky, Ricky, Dicky & Dawn","Piggy, Piggy, Piggy, & Dawn",
3:30am,Some Assembly Required,Dance Crew Evolution,
4:00am,The Thundermans,Weird Science Fair,
4:30am,The Haunted Hathaways,Haunted Mentor,
5:00am,The Fairly OddParents,Engine Blocked / Mighty Mom and Dyno Dad Meet the Crimson Chin,
5:30am,SpongeBob SquarePants,Banned in Bikini Bottom / Stanley S. SquarePants,
6:00am,Scaredy Squirrel,It's Not Easy Being Green / The Corgin,
6:30am,Aisle of the Dead / Where the Stink At,,
7:00am,Little Charmers,Somewhere Over the Rainbow / Circus Surprise,
7:30am,Sing Song Pox / Tooth on the Loose,,
8:00am,Littlest Pet Shop,The Tortoise and the Heir,
8:30am,Pitch Purrfect,,
9:00am,100 Things to Do Before High School,Get the Most out of Your Sick Day Thing!,
9:30am,Game Shakers,Dirty Blob,
10:00am,The Thundermans,Are You Afraid of the Park?,
10:30am,Some Assembly Required,Brrrzooka,
11:00am,Bella & the Bulldogs,Who Killed Tex Fest?,
11:30am,Henry Danger,Captain Man: On Vacation,
12:00pm,Max & Shred,The Nose Bonk Nemesis,
12:30pm,The Stanley Dynamic,The Stanley Dynamic,
1:00pm,Game On,One Hundred Yard Pant Stain Dash / Lunch Time Surprise,
1:30pm,Some Assembly Required,Kick the Can,
2:00pm,Alpha and Omega (2010),,
2:30pm,,,
3:00pm,,,
3:30pm,,,
4:00pm,Igor (2008),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Alvin and the Chipmunks Meet Frankenstein (1999),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,Some Assembly Required,Littlefoot,
8:30pm,Cardboard Box,,
9:00pm,Max & Shred,The Big Hair Switch 360,
9:30pm,The 1080 Room Twist,,
10:00pm,R.L. Stine's The Haunting Hour,Game Over,
10:30pm,Alien Candy,,
11:00pm,Just for Laughs: Gags,"Season 5, Episode 11",
11:30pm,"Season 5, Episode 13",,
