Time,Show,Episode
12:00am,Mean Girls (2004),
12:30am,,
1:00am,,
1:30am,,
2:00am,Game On,Better Late Than Later / Raiders of the Lost Ball
2:30am,The Thundermans,Patch Me if You Can
3:00am,"Nicky, Ricky, Dicky, & Dawn",Remote Control Control
3:30am,Some Assembly Required,Everyball
4:00am,The Thundermans,"A Hero is Born, Part 2"
4:30am,The Haunted Hathaways,Haunted Brothers
5:00am,The Fairly OddParents,Food Fight / Please Don't Feed the Turners
5:30am,Spongebob Squarepants,Keep Bikini Bottom Beautiful / A Pal for Gary
6:00am,Scaredy Squirrel,Grand Olde Grocery / Grounded Hog
6:30am,Talented Mr Peacock / Hiccup Hicdown in Balsatown,
7:00am,Aisle Of The Dead / Where The Stink At,
7:30am,Kung Fu Panda: Legends of Awesomeness,Eternal Chord
8:00am,Littlest Pet Shop,Pump Up the Panda
8:30am,The Stanley Dynamic,The Stanley Crime
9:00am,Game Shakers,A Job For Jimbo
9:30am,School of Rock: The Series,(Really Really) Old Time Rock and Roll
10:00am,The Thundermans,Robin Hood: Prince of Pheebs
10:30am,Some Assembly Required,Ollie-Matic
11:00am,Bella & The Bulldogs,"Oh Baby, It's the Playoffs"
11:30am,Henry Danger,"One Henry, Three Girls - Part 2"
12:00pm,Max & Shred,The Free-riding Family Mashup
12:30pm,The Stanley Dynamic,The Stanley Superhero
1:00pm,100 Things To Do Before High School,Raise Your Hand Thing!
1:30pm,Game On!,
1:45pm,Ramona & Beezus (2010),
2:00pm,,
2:30pm,,
3:00pm,,
3:30pm,,
4:00pm,Diary of a Wimpy Kid (2010),
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,Diary of a Wimpy Kid: Rodrick Rules (2011),
6:30pm,,
7:00pm,,
7:30pm,,
8:00pm,,
8:30pm,Some Assembly Required,Betty the Builder
9:00pm,Max & Shred,The Kickin' Chicken Banana Stack
9:30pm,The Free-riding Family Mashup,
10:00pm,R.L. Stine's The Haunting Hour: The Series,I'm Not Martin
10:30pm,Grandpa's Glasses,
11:00pm,Just for Laughs: Gags,
11:30pm,,
