Time,Show,Episode,Image
12:00am,Scary But True,Episode 8,""
12:30am,Vampire High,Feeding Frenzy,""
1:00am,Home Movies,School Nurse,""
1:30am,Stressed Eric,Bursting,""
2:00am,Microsoft's .net Show 2 (Paid Programming),""
2:30am
3:00am,System Crash,Celebrity,""
3:30am,Alpha 2 Omega,Episode 12,""
4:00am,gAmerZ,Episode 12,""
4:30am,Rocket Power,Wrath of Don / Patrol Sam,""
5:00am,Metabots,"For Better, For Worse",""
5:30am,Pokémon: Johto League Champions,Bitter Pill to Swallow,""
6:00am,Mona the Vampire,X-Change Student / Red Moon,""
6:30am,Legend of White Fang,Sharper,""
7:00am,Monster By Mistake,Johnny's Reunion,""
7:30am,Sitting Ducks,Got Milk / Getting Away,""
8:00am,Alvin & The Chipmunks,Bye George / A Day In The Life,""
8:30am,SpongeBob SquarePants,Graveyard Shift / Krusty Love,""
9:00am,As Told By Ginger,Sleep On It,""
9:30am,The Flintstones,Hot Lips Hannigan,""
10:00am,The Jetsons,S'no Relative,""
10:30am,Dexter's Laboratory,Dee Dee's Rival/Pslyghtly Psycho/Game for a Game,""
11:00am,Detention,Too Good To Be Truant,""
11:30am,The New Woody Woodpecker Show,Episode 22,""
12:00pm,D'Myna Leagues,On The Road,""
12:30pm,Yvon Of The Yukon,Ten Little Idiots,""
1:00pm,Uh Oh!,Episode 185,""
1:30pm,Outward Bound,Desert Bound,""
2:00pm,Bonehead Detectives Of The Paleoworld,Dino Killers,""
2:30pm,Jackie Chan Adventures,Lost City Of Muntabs,""
3:00pm,Medabots,Fifteen Minutes Of Shame,""
3:30pm,Digimon Tamers,Back To Nature...,""
4:00pm,The Muppets Take Manhattan (1984),""
4:30pm
5:00pm
5:30pm
6:00pm,The Brothers Garcia,Over Extended Family,""
6:30pm,So Little Time,Outbreak,""
7:00pm,State Of Grace,"Love, Love Me Do",""
7:30pm,Screech Owls,Re-Programming Nish,""
8:00pm,Saddle Club,The Saddle Club,""
8:30pm,Caitlin's Way,Little Sister,""
9:00pm,Road Scholars,Galapagos Island,""
9:30pm,Final Cut,Props,""
10:00pm,Radio Active,Boxing Tanya,""
10:30pm,System Crash,Memories: The Yearbook,""
11:00pm,Shadow Raiders,Blood Is Thicker,""
11:30pm,My Family,I Second That Emulsion,""
