Time,Show,Episode,Youtube Video ID
12:13am,Are You Being Served?,Strong Stuff This Insurance,
12:46am,Keeping Up Appearances,Episode 3,
1:26am,My Family,Death & Ben Take A Holiday,
2:04am,2point4 Children,Greed,
2:41am,Radio Active,Payola Payback,
3:10am,Big Wolf On Campus,Apocalypse Soon,
3:36am,Medabots,Pixies And Pirates,
4:00am,Dragon Ball Z,Gotenks Is Awesome,
4:30am,Sailor Moon,Lonely Amy,
5:00am,Pokémon,Flame Pokemon-athon,
5:30am,Yu-Gi-Oh!,Friendship: A Tearful Duel,
6:00am,Mona the Vampire,Hex of Dancer / Magicians,
6:30am,Monster by Mistake,Monster A Go Go,
7:00am,Sailor Moon,Child's Play,
7:30am,Hamtaro,Much Ado About School,
8:00am,Rugrats,Family Reunion / Grandpa's Date,
8:30am,Uh Oh!,Episode 199,
9:00am,Little Bear,Episode 44,
9:30am,Babar,Race To The Moon,
10:00am,Rupert,Rupert & The Ghost,
10:30am,Dumb Bunnies,Downtown On The Farm,
11:00am,George and Martha,The Picnic / The Trickster,
11:30am,Stickin' Around,It's My Parties / Do the Hookey Pokey,
12:00pm,Rugrats,Family Reunion / Grandpa's Date,
12:30pm,Hamtaro,Much Ado About School,
1:00pm,Monster by Mistake,Thin Ice,
1:30pm,The Country Mouse and the City Mouse Adventures,Zeppelins Away!,
2:00pm,Mona the Vampire,Hex of Dancer / Magicians,
2:30pm,Sailor Moon,Child's Play,
3:00pm,Medabots,The French Deception,
3:30pm,Pokémon: Johto League Champions,Heartbreak Of Brock,
4:00pm,Beyblade,Bottom Of The Ninth,
4:30pm,Jackie Chan Adventures,Tiger & The Pussycat,
5:00pm,Dexter's Laboratory,Oh Brother / Another Dad Cartoon / Bar Exam,
5:30pm,Rocket Power,Merv Links to Otto / Big Air,
6:00pm,SpongeBob SquarePants,No Weenies Allowed / Squilliam Returns,
6:30pm,"The Adventures of Jimmy Neutron, Boy Genius",See Jimmy Run / Trading Faces,
7:00pm,Yvon of the Yukon,Chariots Of Ice,
7:30pm,Yu-Gi-Oh!,Champion Vs. Creator (Part 1),
8:00pm,Dragon Ball Z,Unlucky Break,
8:30pm,ReBoot,Game Over,
9:00pm,The Zack Files,What's Eating Zack,
9:30pm,Radio Active,Love Bets,
10:00pm,Breaker High,Tomb With A View,
10:30pm,Big Wolf on Campus,The Sandman Cometh,
11:00pm,My Family,Breakable,
11:30pm,2point4 Children,Know A Little Bit About You,
