Time,Show,Episode,Youtube Video ID
12:00am,Home Movies,Get Away From My Mom,
12:30am,Daria,Through A Lens Darkly,
1:00am,Downtown,Insomnia,
1:30am,KaBlam!,Episode 29,
2:00am,Stickin Around,This Is a Hiccup / Disciplinary Action,
2:30am,Rugrats,Angelica Orders Out/Let It Snow,
3:00am,Mobile Suit Gundam Wing,Target: Earth,
3:30am,Batman: The Animated Series,Almost Got 'im,
4:00am,Hey Arnold!,Aptitude Test / Oskar Gets A Job,
4:30am,Uh Oh!,Episode 175,
5:00am,Digimon,Digibaby Boom,
5:30am,Pokémon: The Johto Journeys,Ring Masters,
6:00am,Stickin Around,Jumbo Frank / Owed To A Tree,
6:30am,Legend of White Fang,Fools Gold,
7:00am,Beasties,The Probe,
7:30am,Transformers: Robots in Disguise,Fortress Maximus,
8:00am,Super Duper Sumo Wrestlers,The Incredible Shrinking Butt,
8:30am,Medabots,Mother Of All Robattles,
9:00am,X-Men: Evolution,The X-Impulse,
9:30am,The Mummy,The Deep Blue Sea,
10:00am,Batman Beyond,Sneak Peek,
10:30am,The Zeta Project,The Accomplice,
11:00am,Jackie Chan Adventures,Agent Tag,
11:30am,Alienators: Evolution Continues,Survival Part 1,
12:00pm,Hey Arnold!,The Big Scoop / Harold's Kitty,
12:30pm,Rocket Power,Rocket Repairs/Say Hello to Cement Head,
1:00pm,Video & Arcade Top Ten,Episode 18,
1:30pm,YTV's Hit List,Episode 11-28,
2:00pm,,,
2:30pm,,,
3:00pm,Medabots,Use The Metaforce,
3:30pm,Digimon Tamers,The Journey Begins,
4:00pm,Powerpuff Girls,Paste Make / Ice Sore,
4:30pm,Mary Kate & Ashley: In Action,Boy Stuff!,
5:00pm,Grizzly Tales For Gruesome Kids,Elephant Never Forgets,
5:30pm,Freaky Stories,"When You Gotta Go, You Gotta Go",
6:00pm,The Nightmare Room,Camp Nowhere (Part 2),
6:30pm,Vampire High,The Test,
7:00pm,Scariest Places on Earth,Episode 11a,
7:30pm,,,
8:00pm,Buffy The Vampire Slayer,Tabula Rasa,
8:30pm,,,
9:00pm,Vampire High,The Awakening,
9:30pm,Scary But True,Jersey Devil / Nelson Ray,
10:00pm,Scariest Places on Earth,Contagion of Fear,
10:30pm,,,
11:00pm,Chart Attack!,Episode 2-27,
11:30pm,,,
