Time,Show,Episode
12:00am,Are You Being Served?,Up Captain Peacock
12:30am,Keeping Up Appearances,Episode 23
1:00am,"Yes, Minister",Whisky Priest
1:30am,Rocky & Bullwinkle,Episode 145
2:00am,Stickin Around,Disappearing Act / And The Wiener Is
2:30am,Rugrats,New Kid in Town / Pickles vs. Pickles
3:00am,Mobile Suit Gundam Wing,And It's Name Is Epyon
3:30am,Batman: The Animated Series,Deep Freeze
4:00am,Jackie Chan Adventures,The Mask Of El Toro Fuerte
4:30am,Uh Oh!,Episode 68
5:00am,Monster Rancher,Guardian Of The Disks
5:30am,Pokémon,Ash Catches A Pokemon
6:00am,Adventures of Dudley The Dragon,Dudley Meets The Alien
6:30am,Rupert,Rupert And The Bigsmall World
7:00am,Monster By Mistake,"Lights, Camera, Monster"
7:30am,Mona The Vampire,Garage Sale Genie / Ghouls
8:00am,Rugrats,Kid TV / The Sky Is Falling
8:30am,Little Bear,Episode 3
9:00am,Rupert,Rupert's Roman Adventure
9:30am,Babar,A Tale Of Two Siblings
10:00am,Seven Little Monsters,Along Comes Mary
10:30am,Country Mouse & The City Mouse Adventures,Klondike Mice
11:00am,Elliot Moose,Episode 7
11:30am,Monster By Mistake,Entertaining Orville
12:00pm,Uh Oh!,Episode 95
12:30pm,Mona The Vampire,Frosty / Vamp Pack
1:00pm,Angelina Ballerina,The Costume Ball / Angelina's Surprise
1:30pm,Little Bear,Opposites Day/Wish Upon a Star/Sleepy Head Monster
2:00pm,Babar,Tour De Celesteville
2:30pm,Rupert,Rupert And The Lost Memory
3:00pm,Sailor Moon,Dog Day For Artemis
3:30pm,Monster Rancher,Eternal Work
4:00pm,Medabots,Legendary Medafighter
4:30pm,Hey Arnold!,Harold And Patty / Rich Guy
5:00pm,Powerpuff Girls,Nano Of The North
5:30pm,Men in Black: The Series,The Alpha Syndrome
6:00pm,Jackie Chan Adventures,Enter The Viper
6:30pm,Yu-Gi-Oh!,Double Trouble Duel (Part II)
7:00pm,SpongeBob SquarePants,Welcome to the Chum Bucket / Frankendoodle
7:30pm,Yvon Of The Yukon,Beach Blanket Bozos
8:00pm,Dragon Ball Z,Goku's Alive!!!!
8:30pm,The Heavens Tremble,
9:00pm,Thunderbirds,"Pit of Peril, Part 2"
9:30pm,The Zack Files,"Quiet Please, I'm Reading"
10:00pm,Radio Active,The CD Case
10:30pm,Breaker High,Kissin' Cousins
11:00pm,Student Bodies,The Game Show
11:30pm,"Big Teeth, Bad Breath",Barry Loves Lucy
